"dt_evoluca","n.casos"
2020-01-23,1
2020-03-09,1
2020-03-15,2
2020-03-22,1
2020-03-23,1
2020-03-24,4
2020-03-25,3
2020-03-26,4
2020-03-27,1
2020-03-28,1
2020-03-29,4
2020-03-30,2
2020-03-31,4
2020-04-01,4
2020-04-02,2
2020-04-03,3
2020-04-04,4
2020-04-05,4
2020-04-06,6
2020-04-07,2
2020-04-08,2
2020-04-09,4
2020-04-10,2
2020-04-11,3
2020-04-12,3
2020-04-13,4
2020-04-14,3
2020-04-15,1
2020-04-16,3
2020-04-17,2
2020-04-18,1
2020-04-19,2
2020-04-21,2
2020-04-22,8
2020-04-23,4
2020-04-24,3
2020-04-25,4
2020-04-26,5
2020-04-27,5
2020-04-28,1
2020-04-29,3
2020-04-30,5
2020-05-01,3
2020-05-02,2
2020-05-03,3
2020-05-04,2
2020-05-05,3
2020-05-06,2
2020-05-07,4
2020-05-08,6
2020-05-09,3
2020-05-10,4
2020-05-11,1
2020-05-12,7
2020-05-13,3
2020-05-14,7
2020-05-15,1
2020-05-16,4
2020-05-17,2
2020-05-18,3
2020-05-19,4
2020-05-20,1
2020-05-21,4
2020-05-22,1
2020-05-23,6
2020-05-24,6
2020-05-25,5
2020-05-26,2
2020-05-27,5
2020-05-28,2
2020-05-29,4
2020-05-30,2
2020-05-31,2
2020-06-01,1
