"dt_evoluca","n.casos"
2020-04-03,3
2020-04-05,1
2020-04-07,1
2020-04-12,1
2020-04-14,1
2020-04-16,1
2020-04-20,2
2020-04-23,2
2020-04-26,1
2020-04-28,2
2020-04-30,1
2020-05-04,1
2020-05-05,2
2020-05-06,1
2020-05-09,1
2020-05-10,1
2020-05-11,3
2020-05-13,2
2020-05-14,1
2020-05-15,3
2020-05-16,1
2020-05-17,2
2020-05-18,2
2020-05-20,4
2020-05-21,3
2020-05-23,6
2020-05-24,1
2020-05-25,3
2020-05-26,3
2020-05-27,1
2020-05-28,3
2020-05-29,3
2020-05-30,5
2020-05-31,3
2020-06-01,3
2020-06-02,2
2020-06-03,2
2020-06-04,6
2020-06-05,1
2020-06-06,3
2020-06-07,3
2020-06-08,2
2020-06-09,1
