"dt_sin_pri","n.casos"
2020-03-12,1
2020-03-13,1
2020-03-14,1
2020-03-15,2
2020-03-16,3
2020-03-17,1
2020-03-18,2
2020-03-19,1
2020-03-20,2
2020-03-21,2
2020-03-22,3
2020-03-23,5
2020-03-24,3
2020-03-25,4
2020-03-26,2
2020-03-27,2
2020-03-28,3
2020-03-29,1
2020-03-30,2
2020-03-31,2
2020-04-01,3
2020-04-02,1
2020-04-03,2
2020-04-04,3
2020-04-05,2
2020-04-06,2
2020-04-07,3
2020-04-08,6
2020-04-09,3
2020-04-10,1
2020-04-11,4
2020-04-12,3
2020-04-13,2
2020-04-14,1
2020-04-17,3
2020-04-18,3
2020-04-19,3
2020-04-20,10
2020-04-21,3
2020-04-22,7
2020-04-23,3
2020-04-24,6
2020-04-25,7
2020-04-26,6
2020-04-27,3
2020-04-28,4
2020-04-29,6
2020-04-30,7
2020-05-01,4
2020-05-02,5
2020-05-03,7
2020-05-04,7
2020-05-05,6
2020-05-06,4
2020-05-07,6
2020-05-08,6
2020-05-09,5
2020-05-10,3
2020-05-11,6
2020-05-12,8
2020-05-13,10
2020-05-14,14
2020-05-15,10
2020-05-16,4
2020-05-17,4
2020-05-18,9
2020-05-19,10
2020-05-20,6
2020-05-21,10
2020-05-22,11
2020-05-23,4
2020-05-24,7
2020-05-25,9
2020-05-26,9
2020-05-27,5
2020-05-28,9
2020-05-29,12
2020-05-30,15
2020-05-31,8
2020-06-01,13
2020-06-02,11
2020-06-03,7
2020-06-04,4
2020-06-05,7
2020-06-06,14
2020-06-07,3
2020-06-08,6
2020-06-09,8
2020-06-10,8
2020-06-11,7
2020-06-12,6
2020-06-13,3
2020-06-14,2
2020-06-15,7
2020-06-17,2
2020-06-18,1
2020-06-20,2
2020-06-21,1
2020-06-25,1
