"dt_sin_pri","n.casos"
2019-12-30,2
2019-12-31,1
2020-01-02,1
2020-01-07,1
2020-01-11,1
2020-01-14,1
2020-01-19,1
2020-01-28,1
2020-01-31,1
2020-02-02,1
2020-02-03,1
2020-02-04,2
2020-02-05,1
2020-02-07,1
2020-02-08,2
2020-02-10,1
2020-02-11,2
2020-02-12,3
2020-02-14,1
2020-02-16,1
2020-02-23,1
2020-02-24,1
2020-02-26,1
2020-03-01,1
2020-03-04,1
2020-03-08,2
2020-03-10,2
2020-03-11,1
2020-03-12,1
2020-03-14,3
2020-03-15,2
2020-03-16,3
2020-03-17,2
2020-03-18,2
2020-03-20,1
2020-03-21,1
2020-03-22,1
2020-03-23,3
2020-03-24,1
2020-03-26,1
2020-03-27,2
2020-03-28,1
2020-03-29,2
2020-03-30,1
2020-03-31,1
2020-04-01,3
2020-04-03,1
2020-04-05,1
2020-04-06,2
2020-04-08,2
2020-04-09,1
2020-04-13,2
2020-04-14,2
2020-04-15,2
2020-04-17,2
2020-04-18,3
2020-04-19,1
2020-04-21,1
2020-04-22,5
2020-04-23,2
2020-04-24,3
2020-04-25,3
2020-04-26,1
2020-04-28,2
2020-04-29,2
2020-04-30,4
2020-05-01,5
2020-05-02,2
2020-05-03,6
2020-05-04,1
2020-05-05,8
2020-05-06,8
2020-05-07,5
2020-05-08,6
2020-05-09,7
2020-05-10,3
2020-05-11,7
2020-05-12,6
2020-05-13,2
2020-05-14,3
2020-05-15,5
2020-05-16,1
2020-05-17,1
2020-05-18,7
2020-05-19,7
2020-05-20,2
2020-05-21,1
2020-05-22,3
2020-05-23,1
2020-05-24,4
2020-05-25,5
2020-05-26,2
2020-05-27,2
2020-05-28,3
2020-05-29,1
2020-05-30,3
2020-05-31,3
2020-06-01,5
2020-06-02,4
2020-06-03,1
2020-06-04,5
2020-06-05,3
2020-06-08,4
2020-06-09,3
2020-06-10,5
2020-06-12,1
2020-06-13,3
2020-06-14,4
2020-06-15,5
2020-06-16,2
2020-06-17,2
2020-06-18,3
2020-06-19,5
2020-06-20,2
2020-06-21,3
2020-06-22,2
2020-06-26,1
2020-06-27,1
2020-06-28,1
