"estimate","lower","upper","onset_date","n.reported"
68,68,68,2020-04-22,68
64,64,65,2020-04-23,64
57,57,59,2020-04-24,57
55,54,57,2020-04-25,54
63,62,66,2020-04-26,62
63,62,67,2020-04-27,62
67,65,71,2020-04-28,65
46,44,50,2020-04-29,44
86,83,90,2020-04-30,83
95,92,100,2020-05-01,92
78,74,82,2020-05-02,74
52,49,57,2020-05-03,48
61,58,66,2020-05-04,57
63,59,68,2020-05-05,58
46,42,51,2020-05-06,41
75,70,82,2020-05-07,68
78,72,85,2020-05-08,69
81,75,89,2020-05-09,71
86,80,94,2020-05-10,75
56,50,63.0249999999996,2020-05-11,45
60,53,68,2020-05-12,48
56,49,65,2020-05-13,43
55,48,65,2020-05-14,40
61,52,71,2020-05-15,43
61,52,73,2020-05-16,41
48,39,60,2020-05-17,27
53,43,65,2020-05-18,29
62,51,76,2020-05-19,34
57,46,72,2020-05-20,27
44,32,59,2020-05-21,13
57,44,74,2020-05-22,22
44,30,61,2020-05-23,9
48,33,66,2020-05-24,11
43,28,63,2020-05-25,6
42,26,63,2020-05-26,4
41,24,64,2020-05-27,2
42,24,68,2020-05-28,1
46,25,76,2020-05-29,1
54,30,93,2020-05-30,5
50,24,97,2020-05-31,NA
