"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-07,1
3,3,3,2020-05-08,3
2,2,3,2020-05-09,2
4,4,6,2020-05-10,4
0,0,2,2020-05-11,NA
1,1,3,2020-05-12,1
1,1,3,2020-05-13,1
1,1,3,2020-05-14,1
3,3,5,2020-05-15,3
1,1,3,2020-05-16,1
1,1,4,2020-05-17,1
1,1,3,2020-05-18,1
2,2,5,2020-05-19,2
2,2,5,2020-05-20,2
2,2,5,2020-05-21,2
1,1,4,2020-05-22,1
1,1,4,2020-05-23,1
0,0,3,2020-05-24,NA
6,5,8,2020-05-25,5
2,1,4,2020-05-26,1
1,0,3,2020-05-27,NA
1,0,3,2020-05-28,NA
2,1,4,2020-05-29,1
1,0,3,2020-05-30,NA
1,0,3,2020-05-31,NA
3,2,5,2020-06-01,2
1,0,4,2020-06-02,NA
1,0,4,2020-06-03,NA
2,1,5,2020-06-04,1
3,2,6,2020-06-05,2
3,2,7,2020-06-06,2
2,1,6,2020-06-07,1
2,1,6,2020-06-08,1
1,0,5,2020-06-09,NA
3,1,6,2020-06-10,1
2,0,5,2020-06-11,NA
2,0,6,2020-06-12,NA
2,0,6,2020-06-13,NA
2,0,7,2020-06-14,NA
2,0,7,2020-06-15,NA
