"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-30,1
3,3,3,2020-05-31,3
0,0,0,2020-06-01,NA
3,3,3,2020-06-02,3
0,0,0,2020-06-03,NA
0,0,0,2020-06-04,NA
1,1,1,2020-06-05,1
0,0,0,2020-06-06,NA
3,3,3,2020-06-07,3
3,3,3,2020-06-08,3
1,1,1,2020-06-09,1
0,0,0,2020-06-10,NA
1,1,1,2020-06-11,1
0,0,0,2020-06-12,NA
1,1,1,2020-06-13,1
0,0,1,2020-06-14,NA
1,1,2,2020-06-15,1
2,2,3,2020-06-16,2
0,0,1,2020-06-17,NA
1,1,2,2020-06-18,1
1,1,2,2020-06-19,1
0,0,1,2020-06-20,NA
0,0,1,2020-06-21,NA
4,4,5,2020-06-22,4
2,2,3,2020-06-23,2
3,3,4,2020-06-24,3
0,0,1,2020-06-25,NA
3,3,4,2020-06-26,3
2,2,3,2020-06-27,2
2,2,3,2020-06-28,2
1,1,2,2020-06-29,1
1,1,3,2020-06-30,1
2,2,4,2020-07-01,2
1,1,3,2020-07-02,1
3,3,5,2020-07-03,3
1,1,3,2020-07-04,1
2,2,5,2020-07-05,2
4,3,7,2020-07-06,3
2,1,5,2020-07-07,1
2,0,6,2020-07-08,NA
