"estimate","lower","upper","onset_date","n.reported"
34,34,34,2020-05-10,34
47,46,52,2020-05-11,46
31,30,38,2020-05-12,30
50,48,56,2020-05-13,48
39,37,45,2020-05-14,37
36,34,42,2020-05-15,34
43,41,50,2020-05-16,41
44,41,51,2020-05-17,41
62,58,69,2020-05-18,58
53,50,61,2020-05-19,49
70,66,79,2020-05-20,65
52,47,60,2020-05-21,46
55,50,64,2020-05-22,49
53,48,62,2020-05-23,46
64,58,73,2020-05-24,55
75,69,86,2020-05-25,65
70,63,81,2020-05-26,59
71,64,82,2020-05-27,59
66,58,78,2020-05-28,52
81,73,94,2020-05-29,65
66,57,78,2020-05-30,49
69,59,82,2020-05-31,49
121,110,137,2020-06-01,94
92,80,109,2020-06-02,63
105,92,123,2020-06-03,70
109,94,128,2020-06-04,67
117,101,138,2020-06-05,69
105,88,125,2020-06-06,53
96,78,117.025,2020-06-07,39
124,103,150,2020-06-08,54
109,87,136,2020-06-09,33
114,90,144,2020-06-10,30
105,79,137,2020-06-11,18
104,75,139,2020-06-12,13
103,71,143,2020-06-13,8
104,68,149,2020-06-14,4
110,71,164,2020-06-15,5
110,68,177,2020-06-16,2
110,64,190,2020-06-17,1
110,60,200,2020-06-18,NA
