"estimate","lower","upper","onset_date","n.reported"
31,31,31,2020-05-17,31
32,32,32,2020-05-18,32
33,33,33,2020-05-19,33
46,46,46,2020-05-20,46
27,27,27,2020-05-21,27
37,37,37,2020-05-22,37
38,38,38,2020-05-23,38
27,27,27,2020-05-24,27
33,33,33,2020-05-25,33
26,26,28,2020-05-26,26
32,32,34,2020-05-27,32
29,29,31,2020-05-28,29
37,37,40,2020-05-29,37
42,42,45,2020-05-30,42
30,30,33,2020-05-31,30
35,34,38,2020-06-01,34
54,53,57,2020-06-02,53
36,35,40,2020-06-03,35
43,42,47,2020-06-04,42
40,38,44,2020-06-05,38
30,28,34,2020-06-06,28
49,46,53,2020-06-07,46
37,34,42,2020-06-08,34
60,56,65,2020-06-09,56
46,43,52,2020-06-10,42
42,38,48,2020-06-11,37
68,63,74,2020-06-12,61
56,50,62,2020-06-13,48
63,58,71,2020-06-14,55
67,61,75,2020-06-15,58
56,49,63,2020-06-16,45
45,39,54,2020-06-17,34
56,49,65,2020-06-18,43
49,41,58,2020-06-19,34
62,54,73,2020-06-20,44
54,44,66,2020-06-21,31
73,62,87,2020-06-22,44
72,59,88,2020-06-23,37
59,45,76,2020-06-24,20
62,44,83,2020-06-25,13
