"estimate","lower","upper","onset_date","n.reported"
18,18,18,2020-06-07,18
13,13,13,2020-06-08,13
30,30,30,2020-06-09,30
26,26,26,2020-06-10,26
19,19,19,2020-06-11,19
31,31,31,2020-06-12,31
34,34,34,2020-06-13,34
27,27,27,2020-06-14,27
33,33,33,2020-06-15,33
30,30,30,2020-06-16,30
19,19,20,2020-06-17,19
37,37,39,2020-06-18,37
26,26,28,2020-06-19,26
34,34,37,2020-06-20,34
32,32,35,2020-06-21,32
38,38,42,2020-06-22,38
40,39,43,2020-06-23,39
39,38,43,2020-06-24,38
40,39,44,2020-06-25,39
35,34,40,2020-06-26,34
52,50,57,2020-06-27,50
41,39,46,2020-06-28,39
49,46,54,2020-06-29,46
44,40,49,2020-06-30,40
42,38,48,2020-07-01,38
57,53,64,2020-07-02,52
58,54,65,2020-07-03,52
56,50,63,2020-07-04,48
59,53,66,2020-07-05,50
61,55,69,2020-07-06,51
49,43,58,2020-07-07,38
61,54,70,2020-07-08,48
58,51,69,2020-07-09,43
66,58,77,2020-07-10,48
53,44,65,2020-07-11,33
62,52,75,2020-07-12,37
75,64,90,2020-07-13,45
61,48,77,2020-07-14,25
77,61,96,2020-07-15,32
77,58,104,2020-07-16,18
