"dt_notific","n.notific"
2020-02-28,1
2020-03-21,1
2020-04-01,1
2020-04-05,1
2020-04-06,1
2020-04-07,1
2020-04-08,1
2020-04-09,1
2020-04-10,2
2020-04-12,1
2020-04-13,1
2020-04-14,2
2020-04-15,1
2020-04-16,4
2020-04-17,4
2020-04-18,4
2020-04-19,4
2020-04-20,5
2020-04-21,6
2020-04-22,10
2020-04-23,14
2020-04-24,11
2020-04-25,5
2020-04-26,8
2020-04-27,9
2020-04-28,11
2020-04-29,10
2020-04-30,14
2020-05-01,11
2020-05-02,11
2020-05-03,11
2020-05-04,16
2020-05-05,13
2020-05-06,6
2020-05-07,16
2020-05-08,15
2020-05-09,5
2020-05-10,6
2020-05-11,13
2020-05-12,15
2020-05-13,14
2020-05-14,16
2020-05-15,15
2020-05-16,6
2020-05-17,7
2020-05-18,10
2020-05-19,11
2020-05-20,12
2020-05-21,12
2020-05-22,12
2020-05-23,4
2020-05-24,7
2020-05-25,24
2020-05-26,9
2020-05-27,4
2020-05-28,4
2020-05-29,7
2020-05-30,4
2020-05-31,1
2020-06-01,7
2020-06-02,3
2020-06-03,2
2020-06-04,2
2020-06-05,6
2020-06-06,5
2020-06-07,5
2020-06-08,8
2020-06-09,8
2020-06-10,4
2020-06-11,8
2020-06-12,10
2020-06-13,5
2020-06-14,2
2020-06-15,5
