"estimate","lower","upper","onset_date","n.reported"
15,15,15,2020-06-04,15
3,3,5,2020-06-05,3
5,5,8,2020-06-06,5
7,7,10,2020-06-07,7
10,10,13,2020-06-08,10
9,9,12,2020-06-09,9
13,13,17,2020-06-10,13
4,3,7,2020-06-11,3
20,19,23,2020-06-12,19
9,8,12,2020-06-13,8
9,8,12,2020-06-14,8
10,9,13,2020-06-15,9
5,4,8,2020-06-16,4
5,4,9,2020-06-17,4
7,6,11,2020-06-18,6
7,5,10,2020-06-19,5
13,11,17,2020-06-20,11
5,3,9,2020-06-21,3
9,7,14,2020-06-22,7
10,7,14,2020-06-23,7
8,5,12,2020-06-24,5
7,4,11,2020-06-25,4
7,4,12,2020-06-26,4
5,2,10,2020-06-27,2
9,5,14,2020-06-28,5
7,4,12,2020-06-29,3
7,4,13,2020-06-30,3
9,6,15,2020-07-01,5
6,2,11,2020-07-02,1
9,5,15,2020-07-03,4
8,4,15,2020-07-04,3
6,1,12,2020-07-05,NA
8,3,15,2020-07-06,2
7,2,15,2020-07-07,1
8,3,16,2020-07-08,1
7,2,17,2020-07-09,NA
8,3,20,2020-07-10,1
10,4,23,2020-07-11,2
8,2,22,2020-07-12,NA
8,2,24,2020-07-13,NA
