"dt_sin_pri","n.casos"
2020-01-15,1
2020-02-01,2
2020-02-08,1
2020-02-14,1
2020-02-16,1
2020-02-17,1
2020-02-19,1
2020-02-20,6
2020-02-22,2
2020-02-23,1
2020-02-24,3
2020-02-25,1
2020-02-27,1
2020-02-28,6
2020-03-01,16
2020-03-02,13
2020-03-03,15
2020-03-04,12
2020-03-05,11
2020-03-06,24
2020-03-07,20
2020-03-08,34
2020-03-09,53
2020-03-10,69
2020-03-11,88
2020-03-12,110
2020-03-13,121
2020-03-14,170
2020-03-15,195
2020-03-16,248
2020-03-17,230
2020-03-18,262
2020-03-19,281
2020-03-20,387
2020-03-21,330
2020-03-22,349
2020-03-23,471
2020-03-24,418
2020-03-25,417
2020-03-26,450
2020-03-27,390
2020-03-28,364
2020-03-29,378
2020-03-30,414
2020-03-31,355
2020-04-01,496
2020-04-02,373
2020-04-03,375
2020-04-04,369
2020-04-05,389
2020-04-06,401
2020-04-07,384
2020-04-08,412
2020-04-09,405
2020-04-10,555
2020-04-11,400
2020-04-12,475
2020-04-13,504
2020-04-14,520
2020-04-15,605
2020-04-16,518
2020-04-17,612
2020-04-18,700
2020-04-19,592
2020-04-20,882
2020-04-21,571
2020-04-22,647
2020-04-23,637
2020-04-24,663
2020-04-25,707
2020-04-26,593
2020-04-27,683
2020-04-28,618
2020-04-29,559
2020-04-30,756
2020-05-01,1034
2020-05-02,698
2020-05-03,730
2020-05-04,806
2020-05-05,795
2020-05-06,655
2020-05-07,739
2020-05-08,762
2020-05-09,750
2020-05-10,991
2020-05-11,810
2020-05-12,766
2020-05-13,746
2020-05-14,742
2020-05-15,914
2020-05-16,799
2020-05-17,778
2020-05-18,855
2020-05-19,686
2020-05-20,934
2020-05-21,680
2020-05-22,697
2020-05-23,608
2020-05-24,637
2020-05-25,806
2020-05-26,675
2020-05-27,642
2020-05-28,696
2020-05-29,611
2020-05-30,673
2020-05-31,663
2020-06-01,1039
2020-06-02,703
2020-06-03,641
2020-06-04,645
2020-06-05,703
2020-06-06,645
2020-06-07,611
2020-06-08,697
2020-06-09,603
2020-06-10,743
2020-06-11,589
2020-06-12,556
2020-06-13,475
2020-06-14,463
2020-06-15,515
2020-06-16,429
2020-06-17,385
2020-06-18,401
2020-06-19,325
2020-06-20,335
2020-06-21,221
2020-06-22,211
2020-06-23,133
2020-06-24,119
2020-06-25,103
2020-06-26,71
2020-06-27,34
2020-06-28,21
2020-06-29,13
2020-06-30,8
2020-07-01,1
