"estimate","lower","upper","onset_date","n.reported"
1242,1242,1242,2020-05-29,1242
1377,1369,1391,2020-05-30,1362
1312,1302,1335,2020-05-31,1291
2227,2210,2275,2020-06-01,2185
1440,1426,1473,2020-06-02,1407
1347,1332,1377,2020-06-03,1309
1380,1364,1413,2020-06-04,1336
1475,1457,1510.025,2020-06-05,1422
1435,1416,1471,2020-06-06,1375
1346,1327,1380.025,2020-06-07,1283
1558,1536,1599,2020-06-08,1479
1373,1353,1410,2020-06-09,1296
1771,1747,1817,2020-06-10,1663
1296,1274,1331,2020-06-11,1207
1402,1379,1440,2020-06-12,1299
1264,1241,1300,2020-06-13,1162
1287,1263,1323,2020-06-14,1173
1552,1524,1593,2020-06-15,1402
1297,1270,1335,2020-06-16,1159
1309,1280,1347,2020-06-17,1155
1406,1374,1447,2020-06-18,1225
1385,1353,1429,2020-06-19,1188
1797,1757,1848,2020-06-20,1519
1292,1257,1336,2020-06-21,1065
1481,1442,1529,2020-06-22,1190
1315,1276,1362,2020-06-23,1019
1273,1230,1321,2020-06-24,951
1481,1431,1538,2020-06-25,1065
1527,1472,1587,2020-06-26,1042
1359,1304,1421,2020-06-27,860
1413,1348.975,1482,2020-06-28,822
1453,1380,1531,2020-06-29,759
1677,1590,1771,2020-06-30,755
1957,1847,2074.025,2020-07-01,750
1506,1395.975,1624,2020-07-02,459
1715,1574,1864,2020-07-03,409
1761,1592,1947.025,2020-07-04,285
1859.5,1634,2105.025,2020-07-05,179
2043,1719,2420,2020-07-06,95
2115,1531,2904,2020-07-07,15
