"estimate","lower","upper","onset_date","n.reported"
157,157,157,2020-05-01,157
107,106,111,2020-05-02,106
101,98,107,2020-05-03,98
114,111,121,2020-05-04,111
102,99,108,2020-05-05,99
104,100,110,2020-05-06,100
77,74,83,2020-05-07,73
107,103,114,2020-05-08,101
91,86,98,2020-05-09,83
134,127,143,2020-05-10,121
112,105,121,2020-05-11,100
96,89,105,2020-05-12,84
99,93,108,2020-05-13,87
93,86,101,2020-05-14,80
109,101,119,2020-05-15,94
68,61,76,2020-05-16,56
73,66,81,2020-05-17,60
85,77,94,2020-05-18,70
73,65,83,2020-05-19,58
94,85,104,2020-05-20,76
65,58,75,2020-05-21,50
58,50,67,2020-05-22,43
61,53,71,2020-05-23,45
65,56,76,2020-05-24,46
86,76,99,2020-05-25,62
59,50,70,2020-05-26,38
54,45,66,2020-05-27,34
37,29,49,2020-05-28,19
62,52,76,2020-05-29,39
35,26,47,2020-05-30,16
28,20,40,2020-05-31,12
23,15,34,2020-06-01,8
21,13,32,2020-06-02,7
16,8,27,2020-06-03,3
17,9,29,2020-06-04,4
12,4,24,2020-06-05,NA
12,5,26,2020-06-06,1
11,3,27,2020-06-07,NA
12,3,29,2020-06-08,NA
12,3,32,2020-06-09,NA
