"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-17,4
3,3,3,2020-05-18,3
1,1,1,2020-05-19,1
1,1,1,2020-05-20,1
4,4,4,2020-05-21,4
3,3,3,2020-05-22,3
7,7,7,2020-05-23,7
5,5,5,2020-05-24,5
7,7,7,2020-05-25,7
4,4,4,2020-05-26,4
7,7,7,2020-05-27,7
3,3,3,2020-05-28,3
6,6,7,2020-05-29,6
2,2,3,2020-05-30,2
7,7,9,2020-05-31,7
10,10,12,2020-06-01,10
11,11,14,2020-06-02,11
1,1,4,2020-06-03,1
5,5,8,2020-06-04,5
9,8,11,2020-06-05,8
9,8,11,2020-06-06,8
9,8,11,2020-06-07,8
5,4,7,2020-06-08,4
8,7,10,2020-06-09,7
8,7,11,2020-06-10,7
8,7,11,2020-06-11,7
6,5,9,2020-06-12,5
4,3,7,2020-06-13,3
6,5,9,2020-06-14,5
6,5,9,2020-06-15,5
4,3,7,2020-06-16,3
6,5,9,2020-06-17,5
7,6,11,2020-06-18,6
5,4,9,2020-06-19,4
2,1,6,2020-06-20,1
7,5,10,2020-06-21,5
5,3,9,2020-06-22,3
4,1,8,2020-06-23,1
7,3,12,2020-06-24,3
7,3,14,2020-06-25,2
