"estimate","lower","upper","onset_date","n.reported"
21,21,21,2020-05-13,21
30,30,30,2020-05-14,30
26,26,26,2020-05-15,26
34,34,34,2020-05-16,34
36,36,36,2020-05-17,36
37,37,37,2020-05-18,37
38,38,38,2020-05-19,38
52,52,55,2020-05-20,52
42,42,45,2020-05-21,42
50,50,54,2020-05-22,50
52,52,57,2020-05-23,52
43,43,49,2020-05-24,43
51,50,57,2020-05-25,50
49,47,56,2020-05-26,47
46,43,53,2020-05-27,43
43,39,50,2020-05-28,39
52,47,59,2020-05-29,46
51,46,59,2020-05-30,44
52,46,60,2020-05-31,44
45,39,53,2020-06-01,36
53,47,62,2020-06-02,43
50,43,59,2020-06-03,38
61,53,71,2020-06-04,47
57,49,67,2020-06-05,42
69,61,80,2020-06-06,53
62,53,73,2020-06-07,44
64,55,76,2020-06-08,45
59,49,71,2020-06-09,38
74,64,88,2020-06-10,51
70,59,83,2020-06-11,45
59,48,72,2020-06-12,33
71,59,85,2020-06-13,42
62,49,77,2020-06-14,31
83,69,99,2020-06-15,47
80,65,97,2020-06-16,40
78,63,97,2020-06-17,36
77,61,96,2020-06-18,32
66,50,86,2020-06-19,19
79,61,101,2020-06-20,26
68,47,94,2020-06-21,6
