"estimate","lower","upper","onset_date","n.reported"
122,122,122,2020-05-13,122
133,133,138,2020-05-14,133
156,155,164,2020-05-15,155
150,147,158,2020-05-16,147
134,131,142,2020-05-17,130
131,127,139,2020-05-18,126
129,124,138,2020-05-19,122
163,157,174,2020-05-20,154
165,159,177,2020-05-21,155
148,142,159,2020-05-22,137
128,122,139,2020-05-23,117
145,137,156.025,2020-05-24,131
217,208,231,2020-05-25,198
126,118,138,2020-05-26,110
164,155,176,2020-05-27,145
143,134,155,2020-05-28,123
151,142,163,2020-05-29,130
139,129.975,152,2020-05-30,117
140,129,153,2020-05-31,114
223,210,239,2020-06-01,188
176,163,192,2020-06-02,140
170,157,185,2020-06-03,132
176,162,193,2020-06-04,134
178,163,195,2020-06-05,131
196,180,215,2020-06-06,143
163,147,182,2020-06-07,108
178,160,198,2020-06-08,116
168,150,188,2020-06-09,101
193,173,216,2020-06-10,114
165,144,188,2020-06-11,83
172,149,198,2020-06-12,81
169,145,197,2020-06-13,70
165,138.975,195,2020-06-14,56
177,148,210,2020-06-15,56
159,128,195,2020-06-16,35
159,125,198,2020-06-17,29
147,109,189,2020-06-18,15
148,104,199,2020-06-19,11
143.5,92,204,2020-06-20,4
143,84,218,2020-06-21,NA
