"estimate","lower","upper","onset_date","n.reported"
91,91,91,2020-05-21,91
77,76,80,2020-05-22,76
88,86,93,2020-05-23,86
92,90,97,2020-05-24,90
118,115,122,2020-05-25,115
68,65,73,2020-05-26,65
96,93,102,2020-05-27,92
86,82,92,2020-05-28,81
82,77,88,2020-05-29,76
77,73,84,2020-05-30,71
73,68,80,2020-05-31,65
122,116,130,2020-06-01,112
102,95,110,2020-06-02,91
94,87,102,2020-06-03,82
102,95,110,2020-06-04,89
90,82,99,2020-06-05,76
106,98,116,2020-06-06,91
92,84,102,2020-06-07,76
84,76,93,2020-06-08,67
83,75,94,2020-06-09,65
106,97,117,2020-06-10,85
75,65,86,2020-06-11,53
99,89,110,2020-06-12,74
93,82,105,2020-06-13,66
80,69,92,2020-06-14,51
89,78,103,2020-06-15,57
77,65,91,2020-06-16,42
87,74,103,2020-06-17,47
85,70,101,2020-06-18,38
100,84,119,2020-06-19,46
98,81,119,2020-06-20,37
95,77,119,2020-06-21,29
97,77,121,2020-06-22,26
77,55,102,2020-06-23,7
78,52,103,2020-06-24,5
80,52,108,2020-06-25,4
80,49,112,2020-06-26,2
82,48,115,2020-06-27,1
82,47,121,2020-06-28,NA
82,45.9750000000002,124,2020-06-29,NA
