"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-11,1
8,8,8,2020-05-12,8
3,3,3,2020-05-13,3
8,8,8,2020-05-14,8
3,3,3,2020-05-15,3
4,4,4,2020-05-16,4
2,2,2,2020-05-17,2
8,8,8,2020-05-18,8
4,4,5,2020-05-19,4
2,2,3,2020-05-20,2
5,5,7,2020-05-21,5
1,1,3,2020-05-22,1
8,8,10,2020-05-23,8
8,8,10,2020-05-24,8
6,6,8,2020-05-25,6
4,4,6,2020-05-26,4
6,6,8,2020-05-27,6
3,3,5,2020-05-28,3
6,6,8,2020-05-29,6
5,5,7,2020-05-30,5
3,3,6,2020-05-31,3
7,7,10,2020-06-01,7
9,9,12,2020-06-02,9
8,8,11,2020-06-03,8
9,8,12,2020-06-04,8
17,16,20,2020-06-05,16
8,7,11,2020-06-06,7
9,8,12,2020-06-07,8
12,11,16,2020-06-08,11
10,9,14,2020-06-09,9
12,11,16,2020-06-10,11
16,15,20,2020-06-11,15
8,7,13,2020-06-12,7
10,8,14,2020-06-13,8
11,8,16,2020-06-14,8
15,11,20,2020-06-15,11
15,11,21,2020-06-16,10
11,6,18,2020-06-17,5
16,10,24,2020-06-18,8
17,9,29,2020-06-19,5
