"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-13,NA
1,1,1,2020-05-14,2
3,3,3,2020-05-15,1
0,0,0,2020-05-16,3
0,0,0,2020-05-17,NA
1,1,1,2020-05-18,NA
1,1,1,2020-05-19,1
1,1,1,2020-05-20,1
0,0,0,2020-05-21,1
2,2,2,2020-05-22,NA
2,2,2,2020-05-23,2
2,2,2,2020-05-24,2
2,2,2,2020-05-25,2
2,2,2,2020-05-26,2
0,0,1,2020-05-27,2
2,2,3,2020-05-28,NA
2,2,3,2020-05-29,2
1,1,2,2020-05-30,2
2,2,3,2020-05-31,1
2,2,3,2020-06-01,2
3,3,4,2020-06-02,2
8,8,10,2020-06-03,3
5,5,7,2020-06-04,8
4,4,6,2020-06-05,5
5,5,7,2020-06-06,4
7,7,9,2020-06-07,5
3,3,5,2020-06-08,7
7,7,9,2020-06-09,3
9,9,11,2020-06-10,7
4,4,6,2020-06-11,9
3,3,5,2020-06-12,4
5,5,7,2020-06-13,3
7,7,10,2020-06-14,5
6,6,8,2020-06-15,7
4,3,6,2020-06-16,6
7,6,9,2020-06-17,3
5,4,8,2020-06-18,6
5,4,8,2020-06-19,4
5,3,8,2020-06-20,4
3,0,8,2020-06-21,3
