"estimate","lower","upper","onset_date","n.reported"
19,19,19,2020-05-10,19
13,13,16,2020-05-11,13
20,20,23,2020-05-12,20
21,21,25,2020-05-13,21
18,17,21,2020-05-14,17
19,18,23,2020-05-15,18
28,27,33,2020-05-16,27
26,24,30,2020-05-17,24
27,25,31,2020-05-18,25
31,29,36,2020-05-19,29
29,27,34,2020-05-20,27
28,26,33,2020-05-21,26
30,28,35,2020-05-22,28
25,23,30,2020-05-23,23
31,28,36,2020-05-24,28
41,38,46,2020-05-25,38
35,32,40,2020-05-26,32
32,29,37,2020-05-27,29
34,31,40,2020-05-28,31
51,47,57,2020-05-29,47
42,39,49,2020-05-30,38
36,32,42,2020-05-31,31
71,66,79,2020-06-01,65
55,50,63,2020-06-02,49
48,43,55,2020-06-03,42
31,26,39,2020-06-04,25
49,43,57,2020-06-05,41
70,64,80,2020-06-06,60
48,42,58,2020-06-07,38
54,47,64,2020-06-08,42
44,36,54,2020-06-09,30
71,62,83,2020-06-10,52
43,33,56,2020-06-11,22
64,52,79,2020-06-12,36
55,42,72,2020-06-13,23
55,40,74,2020-06-14,16
70,51,93,2020-06-15,20
62,41,91,2020-06-16,6
74,47,115,2020-06-17,8
69,38,121,2020-06-18,NA
