"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-09,4
5,5,6,2020-05-10,5
4,4,6,2020-05-11,4
5,5,7,2020-05-12,5
2,2,4,2020-05-13,2
6,6,8,2020-05-14,6
9,9,12,2020-05-15,9
15,15,18,2020-05-16,15
11,10,13,2020-05-17,10
12,11,15,2020-05-18,11
17,16,20,2020-05-19,16
9,8,12,2020-05-20,8
11,10,14,2020-05-21,10
10,9,13,2020-05-22,9
13,12,17,2020-05-23,12
12,11,16,2020-05-24,11
12,11,16,2020-05-25,11
18,16,22,2020-05-26,16
16,14,21,2020-05-27,14
24,22,30,2020-05-28,22
27,24,32,2020-05-29,24
23,20,29,2020-05-30,20
18,15,24,2020-05-31,15
37,33,43,2020-06-01,32
23,19,29,2020-06-02,18
36,31,43,2020-06-03,30
21,16,28,2020-06-04,15
32,26,40,2020-06-05,23
44,36,54,2020-06-06,32
34,27,45,2020-06-07,21
27,19,38,2020-06-08,13
29,20,41,2020-06-09,12
38,26,53,2020-06-10,15
27,15,44,2020-06-11,3
38,24,59,2020-06-12,8
41,24,68,2020-06-13,6
39,20,70,2020-06-14,3
38,17,76,2020-06-15,1
37,15,81,2020-06-16,NA
37,14,88,2020-06-17,NA
