"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-05-24,6
10,10,10,2020-05-25,10
6,6,7,2020-05-26,6
11,11,13,2020-05-27,11
4,4,7,2020-05-28,4
6,5,9,2020-05-29,5
8,7,11,2020-05-30,7
7,6,10,2020-05-31,6
13,12,17,2020-06-01,12
8,6,11,2020-06-02,6
8,6,11,2020-06-03,6
4,3,8,2020-06-04,3
4,3,8,2020-06-05,3
9,7,12,2020-06-06,7
4,2,7,2020-06-07,2
7,5,11,2020-06-08,5
5,3,9,2020-06-09,3
6,4,10,2020-06-10,4
4,2,9,2020-06-11,2
3,0,7,2020-06-12,NA
5,2,9,2020-06-13,2
4,1,9,2020-06-14,1
7,4,12,2020-06-15,4
4,1,9,2020-06-16,1
3,0,9,2020-06-17,NA
6,3,12,2020-06-18,3
6,2,11,2020-06-19,2
4,0,9,2020-06-20,NA
4,0,9,2020-06-21,NA
4,0,9,2020-06-22,NA
5,1,11,2020-06-23,1
4,0,10,2020-06-24,NA
6,3,13,2020-06-25,2
7,3,13,2020-06-26,2
5,1,11,2020-06-27,NA
5,1,11,2020-06-28,NA
5,1,11,2020-06-29,NA
5,1,12,2020-06-30,NA
5,1,12,2020-07-01,NA
5,1,12,2020-07-02,NA
