"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-31,3
5,5,5,2020-06-01,5
5,5,5,2020-06-02,5
2,2,2,2020-06-03,2
3,3,3,2020-06-04,3
4,4,5,2020-06-05,4
1,1,2,2020-06-06,1
3,3,4,2020-06-07,3
4,4,5,2020-06-08,4
2,2,4,2020-06-09,2
2,2,4,2020-06-10,2
4,4,6,2020-06-11,4
1,1,3,2020-06-12,1
0,0,2,2020-06-13,NA
4,4,6,2020-06-14,4
3,3,5,2020-06-15,3
2,2,4,2020-06-16,2
3,3,5,2020-06-17,3
1,1,3,2020-06-18,1
1,1,3,2020-06-19,1
1,1,3,2020-06-20,1
5,5,7,2020-06-21,5
1,1,3,2020-06-22,1
3,3,6,2020-06-23,3
4,4,7,2020-06-24,4
3,2,5,2020-06-25,2
5,4,7,2020-06-26,4
4,3,6,2020-06-27,3
5,4,7,2020-06-28,4
4,3,6,2020-06-29,3
2,1,4,2020-06-30,1
3,2,6,2020-07-01,2
3,2,6,2020-07-02,2
4,3,8,2020-07-03,3
3,2,7,2020-07-04,2
3,1,6,2020-07-05,1
4,2,8,2020-07-06,2
2,0,7,2020-07-07,NA
6,3,11,2020-07-08,3
3,0,9,2020-07-09,NA
