"dt_notific","n.notific"
2020-03-24,1
2020-03-28,1
2020-03-31,1
2020-04-01,1
2020-04-02,1
2020-04-03,1
2020-04-04,2
2020-04-05,3
2020-04-06,1
2020-04-07,2
2020-04-08,1
2020-04-10,1
2020-04-11,1
2020-04-14,2
2020-04-15,2
2020-04-16,2
2020-04-18,1
2020-04-20,1
2020-04-21,2
2020-04-22,1
2020-04-23,2
2020-04-24,2
2020-04-25,2
2020-04-26,2
2020-04-27,3
2020-04-28,3
2020-04-30,4
2020-05-01,5
2020-05-02,2
2020-05-03,1
2020-05-04,3
2020-05-05,5
2020-05-06,1
2020-05-07,5
2020-05-08,4
2020-05-09,1
2020-05-10,1
2020-05-11,4
2020-05-12,5
2020-05-13,9
2020-05-14,6
2020-05-15,5
2020-05-16,2
2020-05-18,14
2020-05-19,5
2020-05-20,8
2020-05-21,7
2020-05-22,9
2020-05-23,5
2020-05-24,2
2020-05-25,4
2020-05-26,6
2020-05-27,7
2020-05-28,12
2020-05-29,10
2020-05-30,2
2020-05-31,5
2020-06-01,8
2020-06-02,10
2020-06-03,5
2020-06-04,6
2020-06-05,17
2020-06-06,7
2020-06-07,9
2020-06-08,5
2020-06-09,15
2020-06-10,13
2020-06-11,12
2020-06-12,13
2020-06-13,12
2020-06-14,7
2020-06-15,16
2020-06-16,11
2020-06-17,13
2020-06-18,14
2020-06-19,14
2020-06-20,10
2020-06-21,10
2020-06-22,18
2020-06-23,9
2020-06-24,9
2020-06-25,6
2020-06-26,6
2020-06-27,1
2020-06-29,2
