"estimate","lower","upper","onset_date","n.reported"
8,8,8,2020-05-17,8
13,13,13,2020-05-18,13
14,14,14,2020-05-19,14
12,12,12,2020-05-20,12
6,6,6,2020-05-21,6
8,8,8,2020-05-22,8
12,12,12,2020-05-23,12
7,7,7,2020-05-24,7
11,11,11,2020-05-25,11
16,16,16,2020-05-26,16
10,10,11,2020-05-27,10
15,15,16,2020-05-28,15
10,10,12,2020-05-29,10
10,10,12,2020-05-30,10
12,12,14,2020-05-31,12
15,15,17,2020-06-01,15
7,7,9,2020-06-02,7
7,7,10,2020-06-03,7
6,6,9,2020-06-04,6
17,16,20,2020-06-05,16
15,14,18,2020-06-06,14
13,12,16,2020-06-07,12
13,12,17,2020-06-08,12
7,6,11,2020-06-09,6
19,17,23,2020-06-10,17
16,13,20,2020-06-11,13
26,23,31,2020-06-12,23
18,15,24,2020-06-13,15
18,15,23,2020-06-14,14
12,9,18,2020-06-15,8
23,19,29,2020-06-16,18
23,19,30,2020-06-17,17
26,21,33,2020-06-18,18
30,24,38,2020-06-19,20
34,27,43,2020-06-20,21
31,23,41,2020-06-21,15
49,40,63,2020-06-22,29
28,19,41,2020-06-23,8
33,22,47,2020-06-24,10
30,17,48,2020-06-25,4
