"estimate","lower","upper","onset_date","n.reported"
73,73,73,2020-05-29,73
71,70,75,2020-05-30,70
65,62,69,2020-05-31,62
111,108,117,2020-06-01,107
86,83,92,2020-06-02,82
75,71,80,2020-06-03,70
84,80,90,2020-06-04,79
90,85,96,2020-06-05,84
94,89,101,2020-06-06,87
97,92,104,2020-06-07,89
99,94,107,2020-06-08,91
84,79,92,2020-06-09,76
126,120,135,2020-06-10,115
101,95,110,2020-06-11,90
104,98,113,2020-06-12,92
98,91,107,2020-06-13,85
108,100,119,2020-06-14,92
174,164,187,2020-06-15,151
109,100,119,2020-06-16,89
130,120,142,2020-06-17,107
113,104,126,2020-06-18,90
129,117.975,143,2020-06-19,99
192,177,210,2020-06-20,148
119,106,135,2020-06-21,82
136,122,154,2020-06-22,93
125,110,143,2020-06-23,78
146,129,167,2020-06-24,89
155,137,178,2020-06-25,90
124,105,146,2020-06-26,61
141,120,166,2020-06-27,67
127,105,153,2020-06-28,49
154,128,185,2020-06-29,56
155,125,189,2020-06-30,46
155,123,194,2020-07-01,39
133,100,173.025,2020-07-02,21
132,95,177,2020-07-03,12
173,125,238,2020-07-04,18
195,132,291,2020-07-05,13
189,116,315,2020-07-06,3
194,107,372,2020-07-07,1
