"dt_evoluca","n.casos"
2020-03-23,1
2020-03-27,1
2020-03-31,2
2020-04-02,1
2020-04-03,2
2020-04-07,1
2020-04-09,2
2020-04-10,1
2020-04-11,1
2020-04-12,1
2020-04-13,1
2020-04-15,1
2020-04-20,1
2020-04-21,1
2020-04-22,1
2020-04-26,2
2020-04-27,4
2020-04-28,3
2020-04-29,1
2020-04-30,2
2020-05-01,2
2020-05-02,1
2020-05-03,1
2020-05-04,4
2020-05-05,2
2020-05-06,2
2020-05-07,1
2020-05-08,1
2020-05-09,10
2020-05-10,1
2020-05-11,1
2020-05-12,5
2020-05-14,2
2020-05-15,2
2020-05-16,4
2020-05-17,2
2020-05-18,3
2020-05-19,3
2020-05-20,2
2020-05-22,1
2020-05-23,4
2020-05-25,3
2020-05-26,4
2020-05-27,1
2020-05-30,1
2020-05-31,2
2020-06-04,1
2020-06-06,1
