"estimate","lower","upper","onset_date","n.reported"
40,40,40,2020-05-19,40
44,44,45,2020-05-20,44
40,40,41,2020-05-21,40
27,27,29,2020-05-22,27
31,30,34,2020-05-23,30
36,35,40,2020-05-24,35
47,45,51.0249999999996,2020-05-25,45
34,32,38,2020-05-26,32
29,27,34,2020-05-27,27
40,37,44,2020-05-28,37
32,29,36,2020-05-29,29
36,33,41,2020-05-30,33
31,28,36,2020-05-31,27
37,34,42,2020-06-01,33
23,20,29,2020-06-02,19
23,19,29,2020-06-03,18
31,27,37,2020-06-04,25
30,25,36,2020-06-05,23
34,29,41,2020-06-06,26
28,22,35,2020-06-07,19
37,31,45,2020-06-08,27
34,27,42,2020-06-09,22
34,27,42,2020-06-10,21
32,25,41.0249999999996,2020-06-11,19
21,13,30,2020-06-12,7
27,19,37,2020-06-13,12
20,12,31,2020-06-14,4
30,21,41,2020-06-15,12
22,12,33,2020-06-16,3
24,14,36,2020-06-17,3
27,16,40,2020-06-18,4
37,26,53,2020-06-19,11
34,22,52,2020-06-20,6
37,24,58,2020-06-21,7
34,20,55,2020-06-22,3
33,19,55,2020-06-23,2
32,17,55,2020-06-24,1
31,15,56,2020-06-25,NA
31,15,57,2020-06-26,NA
32,14,60,2020-06-27,NA
