"estimate","lower","upper","onset_date","n.reported"
23,23,23,2020-04-20,23
16,16,19,2020-04-21,16
13,13,16.0249999999996,2020-04-22,13
21,20,24,2020-04-23,20
14,13,17,2020-04-24,13
24,23,27,2020-04-25,23
11,10,14,2020-04-26,10
16,15,19,2020-04-27,15
18,17,21,2020-04-28,17
9,8,13,2020-04-29,8
21,20,25,2020-04-30,20
30,29,34,2020-05-01,29
18,17,23,2020-05-02,17
18,17,23,2020-05-03,17
16,14,20,2020-05-04,14
18,16,23,2020-05-05,16
17,15,22,2020-05-06,15
28,25,32,2020-05-07,25
15,12,20,2020-05-08,12
18,15,23,2020-05-09,15
20,17,25,2020-05-10,16
21,18,27,2020-05-11,17
21,17,27,2020-05-12,16
21,17,28,2020-05-13,15
17,12,24,2020-05-14,10
26,21,34,2020-05-15,18
17,12,25,2020-05-16,8
18,11,26,2020-05-17,7
17,11,26,2020-05-18,5
27,20,36,2020-05-19,13
20,12,30,2020-05-20,5
22,14,32,2020-05-21,6
21,13,32,2020-05-22,4
20,11,32,2020-05-23,2
20,11,32.0249999999996,2020-05-24,1
22,13,35,2020-05-25,2
22,12,36,2020-05-26,1
22,12,38,2020-05-27,1
22,12,39,2020-05-28,1
22,11,39,2020-05-29,NA
