"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-05-23,7
5,5,5,2020-05-24,5
5,5,5,2020-05-25,5
8,8,8,2020-05-26,8
5,5,5,2020-05-27,5
1,1,1,2020-05-28,1
4,4,4,2020-05-29,4
4,4,4,2020-05-30,4
3,3,3,2020-05-31,3
4,4,4,2020-06-01,4
9,9,9,2020-06-02,9
7,7,7,2020-06-03,7
2,2,3,2020-06-04,2
4,4,6,2020-06-05,4
6,6,8,2020-06-06,6
4,4,6,2020-06-07,4
5,5,7,2020-06-08,5
4,4,6,2020-06-09,4
6,6,8,2020-06-10,6
5,5,7,2020-06-11,5
5,5,7,2020-06-12,5
5,5,7,2020-06-13,5
7,7,10,2020-06-14,7
6,6,9,2020-06-15,6
10,9,12,2020-06-16,9
3,2,6,2020-06-17,2
6,5,9,2020-06-18,5
6,5,10,2020-06-19,5
14,12,17,2020-06-20,12
5,3,9,2020-06-21,3
5,3,9,2020-06-22,3
4,2,8,2020-06-23,2
2,0,7,2020-06-24,NA
6,3,10,2020-06-25,3
5,2,9,2020-06-26,2
3,0,7,2020-06-27,NA
4,1,9,2020-06-28,1
5,1,10,2020-06-29,1
5,1,10,2020-06-30,1
4,1,10,2020-07-01,NA
