"dt_notific","n.notific"
2020-02-07,1
2020-03-14,1
2020-03-15,1
2020-03-19,1
2020-03-20,1
2020-03-21,2
2020-03-23,3
2020-03-24,5
2020-03-25,10
2020-03-26,7
2020-03-27,4
2020-03-28,1
2020-03-29,3
2020-03-30,6
2020-03-31,7
2020-04-01,2
2020-04-02,6
2020-04-03,5
2020-04-04,1
2020-04-05,3
2020-04-06,4
2020-04-07,7
2020-04-08,5
2020-04-09,9
2020-04-10,1
2020-04-11,4
2020-04-12,5
2020-04-13,4
2020-04-14,5
2020-04-15,10
2020-04-16,5
2020-04-17,3
2020-04-18,3
2020-04-19,2
2020-04-20,8
2020-04-21,5
2020-04-22,10
2020-04-23,4
2020-04-24,4
2020-04-25,5
2020-04-26,3
2020-04-27,12
2020-04-28,5
2020-04-29,7
2020-04-30,12
2020-05-01,2
2020-05-02,6
2020-05-03,8
2020-05-04,21
2020-05-05,17
2020-05-06,15
2020-05-07,10
2020-05-08,8
2020-05-09,9
2020-05-10,5
2020-05-11,11
2020-05-12,5
2020-05-13,8
2020-05-14,8
2020-05-15,6
2020-05-16,2
2020-05-17,3
2020-05-18,9
2020-05-19,4
2020-05-20,3
2020-05-21,6
2020-05-22,4
2020-05-23,5
2020-05-24,2
2020-05-25,7
2020-05-26,3
2020-05-27,3
2020-05-28,4
2020-05-29,5
2020-05-30,3
2020-05-31,1
2020-06-01,1
2020-06-02,1
2020-06-03,3
2020-06-04,3
2020-06-06,1
2020-06-08,1
2020-06-10,1
