"estimate","lower","upper","onset_date","n.reported"
17,17,17,2020-04-20,17
10,10,12,2020-04-21,10
19,19,22,2020-04-22,19
9,9,12,2020-04-23,9
13,13,16,2020-04-24,13
10,10,13,2020-04-25,10
16,16,19,2020-04-26,16
16,16,19,2020-04-27,16
13,12,16,2020-04-28,12
11,10,14,2020-04-29,10
12,11,15,2020-04-30,11
11,10,14,2020-05-01,10
7,6,10,2020-05-02,6
12,11,15,2020-05-03,11
16,15,20,2020-05-04,15
11,9,14,2020-05-05,9
15,13,19,2020-05-06,13
10,8,14,2020-05-07,8
7,5,11,2020-05-08,5
12,10,17,2020-05-09,10
13,10,17,2020-05-10,10
12,9,16,2020-05-11,9
11,8,16,2020-05-12,8
11,8,16,2020-05-13,8
11,8,16,2020-05-14,8
6,2,11,2020-05-15,2
7,4,12,2020-05-16,3
11,7,16,2020-05-17,6
13,9,19,2020-05-18,8
10,5,16,2020-05-19,4
8,4,15,2020-05-20,2
11,6,18,2020-05-21,4
10,5,18,2020-05-22,3
8,2,16,2020-05-23,NA
9,4,18,2020-05-24,1
8,3,17,2020-05-25,NA
9,3,18,2020-05-26,NA
9,3,18,2020-05-27,NA
9,3,18,2020-05-28,NA
9,2,19,2020-05-29,NA
