"estimate","lower","upper","onset_date","n.reported"
30,30,30,2020-05-02,30
34,34,35,2020-05-03,34
50,50,52,2020-05-04,50
32,32,35,2020-05-05,32
40,40,43,2020-05-06,40
42,41,44,2020-05-07,41
27,26,30,2020-05-08,26
40,39,43,2020-05-09,39
40,39,43,2020-05-10,39
39,38,42,2020-05-11,38
37,36,40,2020-05-12,36
36,35,40,2020-05-13,35
28,26,31,2020-05-14,26
40,38,43,2020-05-15,38
21,19,24,2020-05-16,19
41,39,45,2020-05-17,39
45,42,49,2020-05-18,42
39,36,43,2020-05-19,36
46,43,51,2020-05-20,43
28,25,32,2020-05-21,24
34,31,39,2020-05-22,30
21,18,26,2020-05-23,17
36,32,42,2020-05-24,31
38,34,44,2020-05-25,32
36,31,42,2020-05-26,29
29,24,35,2020-05-27,21
34,29,41,2020-05-28,25
29,23,36,2020-05-29,19
33,27,41,2020-05-30,22
36,29,44,2020-05-31,23
42,35,51,2020-06-01,27
29,21,39,2020-06-02,12
31,22,41,2020-06-03,11
33,24,44,2020-06-04,11
35,25,47,2020-06-05,11
32,21,45,2020-06-06,6
30,18,44,2020-06-07,2
32,20,48,2020-06-08,2
37,25,55,2020-06-09,5
36,22,55,2020-06-10,2
