"estimate","lower","upper","onset_date","n.reported"
39,39,39,2020-05-22,39
42,42,46,2020-05-23,42
38,37,41,2020-05-24,37
52,51,56,2020-05-25,51
42,41,46,2020-05-26,41
39,38,43,2020-05-27,38
41,40,46,2020-05-28,40
70,68,75,2020-05-29,68
66,64,72,2020-05-30,64
67,64,73,2020-05-31,64
109,106,116,2020-06-01,105
68,65,75,2020-06-02,65
74,70,80,2020-06-03,70
79,76,86,2020-06-04,75
82,78,89,2020-06-05,77
73,68,80,2020-06-06,67
61,57,69,2020-06-07,55
73,68,81,2020-06-08,65
71,65,80,2020-06-09,61
102,95,112,2020-06-10,89
68,61,78,2020-06-11,55
98,89,109,2020-06-12,81
60,52,71,2020-06-13,44
76,67,88,2020-06-14,57
70,61,82,2020-06-15,49
65,55,78,2020-06-16,41
66,55,80,2020-06-17,39
72,60,88,2020-06-18,40
74,60,91,2020-06-19,37
75,61,94,2020-06-20,36
47,32,64,2020-06-21,11
56,41,75,2020-06-22,17
56,40,76,2020-06-23,14
46,29,68,2020-06-24,5
44,26,69,2020-06-25,2
47,26,77,2020-06-26,1
59,34,99,2020-06-27,6
53,27,101,2020-06-28,NA
53,24,113,2020-06-29,NA
53,23,120,2020-06-30,NA
