"dt_sin_pri","n.casos"
2019-12-29,4
2019-12-30,3
2020-01-01,3
2020-01-02,2
2020-01-03,1
2020-01-04,1
2020-01-05,4
2020-01-06,2
2020-01-07,3
2020-01-08,1
2020-01-09,3
2020-01-10,3
2020-01-11,2
2020-01-12,6
2020-01-13,1
2020-01-14,1
2020-01-15,2
2020-01-16,3
2020-01-17,2
2020-01-19,1
2020-01-20,4
2020-01-21,1
2020-01-22,3
2020-01-23,3
2020-01-24,2
2020-01-25,4
2020-01-26,1
2020-01-27,2
2020-01-28,1
2020-01-29,1
2020-01-30,3
2020-01-31,1
2020-02-01,10
2020-02-02,1
2020-02-03,3
2020-02-04,2
2020-02-05,2
2020-02-06,1
2020-02-07,2
2020-02-08,2
2020-02-09,1
2020-02-10,3
2020-02-11,4
2020-02-12,4
2020-02-13,2
2020-02-14,2
2020-02-15,7
2020-02-16,6
2020-02-17,7
2020-02-18,4
2020-02-19,2
2020-02-20,6
2020-02-21,4
2020-02-22,5
2020-02-23,6
2020-02-24,5
2020-02-25,8
2020-02-26,10
2020-02-27,5
2020-02-28,9
2020-02-29,4
2020-03-01,14
2020-03-02,7
2020-03-03,6
2020-03-04,6
2020-03-05,5
2020-03-06,9
2020-03-07,13
2020-03-08,13
2020-03-09,14
2020-03-10,14
2020-03-11,15
2020-03-12,10
2020-03-13,17
2020-03-14,19
2020-03-15,21
2020-03-16,23
2020-03-17,29
2020-03-18,18
2020-03-19,27
2020-03-20,33
2020-03-21,17
2020-03-22,29
2020-03-23,22
2020-03-24,20
2020-03-25,25
2020-03-26,24
2020-03-27,14
2020-03-28,18
2020-03-29,17
2020-03-30,19
2020-03-31,25
2020-04-01,31
2020-04-02,15
2020-04-03,16
2020-04-04,19
2020-04-05,20
2020-04-06,19
2020-04-07,25
2020-04-08,24
2020-04-09,23
2020-04-10,35
2020-04-11,14
2020-04-12,20
2020-04-13,31
2020-04-14,23
2020-04-15,25
2020-04-16,23
2020-04-17,23
2020-04-18,22
2020-04-19,31
2020-04-20,30
2020-04-21,27
2020-04-22,24
2020-04-23,31
2020-04-24,24
2020-04-25,25
2020-04-26,17
2020-04-27,30
2020-04-28,30
2020-04-29,28
2020-04-30,44
2020-05-01,63
2020-05-02,43
2020-05-03,31
2020-05-04,51
2020-05-05,51
2020-05-06,30
2020-05-07,42
2020-05-08,45
2020-05-09,34
2020-05-10,53
2020-05-11,38
2020-05-12,45
2020-05-13,46
2020-05-14,53
2020-05-15,64
2020-05-16,51
2020-05-17,51
2020-05-18,67
2020-05-19,60
2020-05-20,86
2020-05-21,60
2020-05-22,61
2020-05-23,66
2020-05-24,53
2020-05-25,77
2020-05-26,69
2020-05-27,62
2020-05-28,74
2020-05-29,101
2020-05-30,91
2020-05-31,97
2020-06-01,161
2020-06-02,102
2020-06-03,111
2020-06-04,116
2020-06-05,130
2020-06-06,103
2020-06-07,100
2020-06-08,122
2020-06-09,109
2020-06-10,151
2020-06-11,102
2020-06-12,159
2020-06-13,106
2020-06-14,142
2020-06-15,135
2020-06-16,137
2020-06-17,148
2020-06-18,150
2020-06-19,131
2020-06-20,190
2020-06-21,130
2020-06-22,147
2020-06-23,133
2020-06-24,124
2020-06-25,136
2020-06-26,146
2020-06-27,129
2020-06-28,118
2020-06-29,128
2020-06-30,138
2020-07-01,193
2020-07-02,126
2020-07-03,134
2020-07-04,114
2020-07-05,140
2020-07-06,139
2020-07-07,122
2020-07-08,101
2020-07-09,98
2020-07-10,126
2020-07-11,65
2020-07-12,68
2020-07-13,66
2020-07-14,52
2020-07-15,35
2020-07-16,25
2020-07-17,25
2020-07-18,19
2020-07-19,20
2020-07-20,4
2020-07-21,1
