"estimate","lower","upper","onset_date","n.reported"
62,62,62,2020-05-23,62
55,54,59,2020-05-24,54
78,76,82,2020-05-25,76
68,66,72,2020-05-26,66
62,59,67,2020-05-27,59
74,70,79,2020-05-28,70
105,101,111,2020-05-29,100
97,92,103,2020-05-30,91
99,94,106,2020-05-31,92
162,155,170,2020-06-01,152
107,102,115,2020-06-02,99
114,109,122,2020-06-03,106
113,107,121,2020-06-04,104
130,124,138,2020-06-05,120
103,97,111,2020-06-06,94
104,98,113,2020-06-07,94
120,112,129,2020-06-08,107
112,105,122,2020-06-09,98
162,152,174,2020-06-10,141
115,106,127,2020-06-11,95
174,163,189,2020-06-12,146
115,104,129,2020-06-13,90
160,148,175,2020-06-14,126
144,131,160,2020-06-15,108
138,125,155,2020-06-16,99
144,129,161.025,2020-06-17,97
159,142,179,2020-06-18,103
141,124,162,2020-06-19,82
184,163,208,2020-06-20,108
128,108,152,2020-06-21,59
154,131,181,2020-06-22,71
141,117,170,2020-06-23,54
125,99,154.025,2020-06-24,37
124,95,157,2020-06-25,28
139,107,178,2020-06-26,26
167,127,218,2020-06-27,30
144,101,199,2020-06-28,8
170,115,245,2020-06-29,15
152,91,242,2020-06-30,2
149,80,262,2020-07-01,NA
