"estimate","lower","upper","onset_date","n.reported"
25,25,25,2020-05-08,25
15,15,17,2020-05-09,15
31,31,33,2020-05-10,31
14,13,17,2020-05-11,13
15,14,18,2020-05-12,14
14,13,18,2020-05-13,13
20,18,24,2020-05-14,18
17,15,22,2020-05-15,15
23,20,27,2020-05-16,20
18,15,23,2020-05-17,15
20,17,25,2020-05-18,17
17,14,23,2020-05-19,14
26,22,31,2020-05-20,22
9,5,14,2020-05-21,5
11,7,16,2020-05-22,7
15,11,20,2020-05-23,11
10,7,15,2020-05-24,6
13,10,19,2020-05-25,9
15,11,20,2020-05-26,10
11,7,17,2020-05-27,6
9,5,15,2020-05-28,4
11,6,17,2020-05-29,5
15,11,22,2020-05-30,9
10,5,17,2020-05-31,3
11,5,18,2020-06-01,3
18,12,26,2020-06-02,9
16,10,25,2020-06-03,6
19,13,29,2020-06-04,8
22,14,32,2020-06-05,9
20,12,31,2020-06-06,6
19,10,30,2020-06-07,4
24,15,37,2020-06-08,8
17,8,29,2020-06-09,1
19,9,33,2020-06-10,2
20,9,34,2020-06-11,2
19,8,36,2020-06-12,1
21,9,40,2020-06-13,2
20,8,41,2020-06-14,1
19,6,42,2020-06-15,NA
20,6,44.0249999999996,2020-06-16,NA
