"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-04-26,6
8,8,8,2020-04-27,8
6,6,9,2020-04-28,6
5,5,8,2020-04-29,5
13,13,16,2020-04-30,13
6,6,9,2020-05-01,6
5,5,9,2020-05-02,5
5,4,8,2020-05-03,4
5,4,8,2020-05-04,4
4,3,7,2020-05-05,3
5,4,8,2020-05-06,4
5,4,9,2020-05-07,4
6,5,10,2020-05-08,5
6,5,10,2020-05-09,5
7,6,11,2020-05-10,6
7,6,11,2020-05-11,6
5,4,9,2020-05-12,4
7,6,11,2020-05-13,6
7,5,11,2020-05-14,5
8,6,13,2020-05-15,6
8,6,13,2020-05-16,6
6,4,11,2020-05-17,4
5,3,10,2020-05-18,3
5,2,10,2020-05-19,2
7,4,12,2020-05-20,4
7,4,13,2020-05-21,4
8,4,14,2020-05-22,4
11,8,18,2020-05-23,7
10,6,17,2020-05-24,5
11,6,18,2020-05-25,5
10,5,18,2020-05-26,4
13,8,20,2020-05-27,6
9,4,16,2020-05-28,2
8,3,15,2020-05-29,1
7,2,15,2020-05-30,NA
9,4,17,2020-05-31,2
9,4,18,2020-06-01,2
9,3,18,2020-06-02,1
8,3,18,2020-06-03,NA
9,3,19,2020-06-04,NA
