"estimate","lower","upper","onset_date","n.reported"
11,11,11,2020-05-03,11
10,10,10,2020-05-04,10
10,10,10,2020-05-05,10
7,7,7,2020-05-06,7
15,15,16,2020-05-07,15
19,19,20,2020-05-08,19
7,7,8,2020-05-09,7
21,21,24,2020-05-10,21
8,8,11,2020-05-11,8
9,8,11,2020-05-12,8
7,6,9,2020-05-13,6
14,13,17,2020-05-14,13
9,8,12,2020-05-15,8
12,10,15,2020-05-16,10
8,6,11,2020-05-17,6
8,6,11,2020-05-18,6
6,4,10,2020-05-19,4
14,12,19,2020-05-20,12
3,1,7,2020-05-21,1
4,2,9,2020-05-22,2
9,6,13,2020-05-23,6
6,3,11,2020-05-24,3
6,3,11,2020-05-25,3
6,3,11,2020-05-26,3
3,0,8,2020-05-27,NA
5,2,11,2020-05-28,2
4,0,9,2020-05-29,NA
7,3,13,2020-05-30,3
5,1,11,2020-05-31,1
5,1,11,2020-06-01,NA
7,3,14,2020-06-02,2
5,1,12,2020-06-03,NA
5,1,13,2020-06-04,NA
7,2,15,2020-06-05,1
6,1,14.0249999999996,2020-06-06,NA
6,1,15,2020-06-07,NA
6,1,16,2020-06-08,NA
6,1,17,2020-06-09,NA
6,1,18,2020-06-10,NA
6,1,18,2020-06-11,NA
