"atraso","mean","lower","upper"
0,0.127780301914183,0.116839688138194,0.139696324570141
1,0.0542041257088007,0.0471463292188053,0.0625727992562428
2,0.0727464746146713,0.0640343691222182,0.0821929404594338
3,0.113685731395278,0.102747625443014,0.124875659130143
4,0.0948666673998897,0.0850302568706165,0.106047872798516
5,0.0702000353747504,0.0614266597707835,0.0795666345141479
6,0.0522701269558729,0.0439575084857851,0.0606848901018674
7,0.0788610024052165,0.0698035898132409,0.0883806225993615
8,0.0683344874886846,0.0596015116883739,0.0781256957284066
9,0.0425497012583266,0.0347206288620938,0.0500078484468786
10,0.0323422382675019,0.0268589861765793,0.0386154436002725
11,0.0249951463745724,0.0199034187295924,0.0310204029720617
12,0.0200966203139692,0.0157994097637827,0.0251665463432947
13,0.0142577442730564,0.0103169293986948,0.0192103714285624
14,0.0196127922309003,0.0144329641575655,0.0251256388783381
15,0.0136379252866791,0.00946558610540066,0.0189265913155016
16,0.0102459050227017,0.00692637755508224,0.0147666526799941
17,0.0100211811396518,0.00735340764452945,0.0134218852286622
18,0.00477762982099244,0.00287764855889513,0.00763937118021289
19,0.00307049436670589,0.00121480303757008,0.00591524062275237
20,0.00510375540991766,0.00316004345251636,0.0080613574244812
21,0.00398472357266242,0.00205169279165446,0.00657068705650911
22,0.000212172439660389,8.90494486981032e-05,0.000941994819492877
23,0.00149043255369892,0.000505729803489553,0.00344699155950276
24,0.00184399955435625,0.000723601180511459,0.00588382258471609
25,0.00155893889477931,0.000584688025177658,0.00309504753398234
26,0.000154560320392745,4.02074465032057e-05,0.000303352982608026
27,0.00155839309836866,0.000731254832051719,0.00365334565659072
28,0.000140751667931925,3.04415794771009e-05,0.00128335941515758
29,0.00135342337363282,0.000567332950886426,0.00273539690917269
30,0.00352517541429191,0.0018507529529629,0.00703964999459608
31,0.00403309415028701,0.00222683971207889,0.00789082378689754
32,0.00300216442575314,0.00127248711350812,0.00525768324031456
33,0.00180233085869124,0.0007630333260962,0.00341212562812203
34,0.000797995317852894,0.000262975023086682,0.00255122202669271
35,0.00239232265025845,0.000792864867969151,0.00520742908787947
36,0.000424620308747501,0.00012521343045738,0.00176638518314757
37,0.00038577888514052,0.000103874247958914,0.000935787286771276
38,0.000369236927727912,0.000167475481280096,0.000698243157902571
39,0.00196282258957621,0.00087933652917912,0.00404322003873892
40,3.06724473888982e-05,8.17790245478057e-06,0.000110864645645689
41,0.000882708919896239,0.00017663784026752,0.00452727665703538
42,0.000233381029810025,7.09157034551086e-05,0.000747255789336746
43,0.00104704697963288,0.000401739273131866,0.00342719434671133
44,0.000708118565341501,0.000307991691126493,0.001756664650973
45,0.000451060991452346,0.000101111759873505,0.0019998144627057
46,0.00119108536095169,0.000410343231402643,0.0035871884426925
47,0.000848209057870817,0.000187358537957318,0.00378832865183769
48,0.00409064530376555,0.00219018580751857,0.00895173728924011
49,0.00475197047723002,0.00138792150627083,0.00979796963362488
50,0.00014209047967026,5.63319993930294e-05,0.00032442243261148
51,0.000272203664296909,1.61639293184238e-05,0.00293526080083219
52,0.00013942091710687,3.91739073090447e-05,0.00307455843185683
53,0.00313862772904668,0.000911617644277471,0.0131563116999954
54,0.00152922024248124,0.000444215595204604,0.00660346488417875
55,4.48968333909448e-05,1.32334053622915e-05,0.000201825049815364
56,0.00216020423453825,0.000963983601038036,0.0050368623310915
57,0.00145694290598624,0.000522523367254231,0.00775252460576918
58,0.000107526140239167,1.59581391514477e-05,0.000558108602542967
59,1.57166048906882e-05,5.27511501618392e-06,4.64887527744111e-05
