"estimate","lower","upper","onset_date","n.reported"
41,41,41,2020-05-20,41
35,35,37,2020-05-21,35
32,32,34,2020-05-22,32
38,38,40,2020-05-23,38
33,32,36,2020-05-24,32
69,67,73,2020-05-25,67
37,35,41,2020-05-26,35
52,49,56,2020-05-27,49
63,60,68,2020-05-28,60
47,44,52,2020-05-29,44
50,47,55,2020-05-30,47
70,67,76,2020-05-31,66
97,93,104,2020-06-01,92
53,50,59,2020-06-02,49
69,66,75,2020-06-03,65
56,53,62,2020-06-04,52
84,79,90,2020-06-05,78
65,61,72,2020-06-06,60
66,62,73,2020-06-07,60
95,90,103,2020-06-08,87
71,66,78,2020-06-09,63
100,93,108,2020-06-10,89
69,63,77,2020-06-11,59
93,86,102,2020-06-12,79
82,74,92,2020-06-13,67
66,58,75,2020-06-14,50
99,89,111,2020-06-15,77
68,58,79,2020-06-16,46
72,62,85,2020-06-17,47
68,56,82,2020-06-18,39
61,48,76,2020-06-19,29
59,45,76,2020-06-20,23
64,48,84,2020-06-21,22
63,45,86,2020-06-22,17
51,33,75.0249999999996,2020-06-23,9
41,22,69,2020-06-24,3
36,16,65,2020-06-25,NA
36,13,71.0249999999996,2020-06-26,NA
37,12,79,2020-06-27,NA
37,11,87,2020-06-28,NA
