"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-05,1
3,3,4,2020-05-06,3
0,0,2,2020-05-07,NA
2,2,4,2020-05-08,2
3,3,5,2020-05-09,3
2,2,4,2020-05-10,2
1,1,3,2020-05-11,1
1,1,3,2020-05-12,1
5,5,7,2020-05-13,5
1,1,3,2020-05-14,1
5,5,7,2020-05-15,5
1,1,4,2020-05-16,1
4,4,7,2020-05-17,4
3,3,6,2020-05-18,3
1,1,4,2020-05-19,1
4,4,7,2020-05-20,4
2,2,5,2020-05-21,2
3,3,6,2020-05-22,3
2,2,6,2020-05-23,2
4,3,7,2020-05-24,3
6,5,9,2020-05-25,5
5,4,8,2020-05-26,4
2,1,5,2020-05-27,1
3,2,6,2020-05-28,2
2,1,5,2020-05-29,1
4,3,8,2020-05-30,3
2,1,6,2020-05-31,1
7,6,11,2020-06-01,6
1,0,5,2020-06-02,NA
5,4,9,2020-06-03,4
3,1,7,2020-06-04,1
5,3,9,2020-06-05,3
5,3,9,2020-06-06,3
5,3,10,2020-06-07,3
2,0,7,2020-06-08,NA
3,1,8,2020-06-09,1
3,0,8,2020-06-10,NA
3,0,8,2020-06-11,NA
3,0,9,2020-06-12,NA
3,0,9,2020-06-13,NA
