"dt_evoluca","n.casos"
2020-03-27,1
2020-04-03,1
2020-04-05,1
2020-04-09,1
2020-04-12,1
2020-04-17,1
2020-04-19,1
2020-04-21,1
2020-04-22,1
2020-05-02,1
2020-05-07,1
2020-05-18,1
2020-05-19,1
2020-05-20,1
2020-05-26,1
2020-05-29,1
2020-05-30,2
2020-06-05,2
2020-06-06,1
2020-06-08,2
2020-06-10,2
2020-06-14,3
2020-06-16,2
2020-06-17,1
2020-06-19,1
2020-06-20,1
2020-06-21,1
2020-06-23,1
2020-06-24,2
2020-06-27,2
2020-06-29,2
2020-06-30,2
2020-07-02,2
2020-07-03,2
2020-07-04,2
2020-07-05,1
2020-07-06,3
2020-07-07,1
2020-07-08,1
2020-07-09,2
2020-07-10,1
2020-07-11,2
2020-07-12,1
2020-07-13,4
2020-07-14,1
2020-07-15,2
