"dt_notific","n.notific"
2020-01-08,1
2020-01-16,1
2020-01-29,1
2020-02-13,1
2020-02-15,1
2020-02-19,3
2020-02-21,1
2020-02-26,2
2020-02-28,1
2020-02-29,1
2020-03-02,2
2020-03-04,1
2020-03-06,1
2020-03-07,1
2020-03-09,2
2020-03-11,1
2020-03-13,2
2020-03-16,4
2020-03-17,1
2020-03-18,2
2020-03-19,4
2020-03-20,4
2020-03-21,2
2020-03-22,1
2020-03-23,9
2020-03-24,11
2020-03-25,9
2020-03-26,5
2020-03-27,2
2020-03-28,4
2020-03-29,3
2020-03-30,10
2020-03-31,7
2020-04-01,4
2020-04-02,2
2020-04-03,5
2020-04-04,5
2020-04-05,3
2020-04-06,11
2020-04-07,11
2020-04-08,5
2020-04-09,7
2020-04-10,2
2020-04-11,4
2020-04-12,3
2020-04-13,6
2020-04-14,2
2020-04-15,7
2020-04-17,8
2020-04-18,4
2020-04-19,2
2020-04-20,3
2020-04-21,3
2020-04-22,9
2020-04-23,1
2020-04-24,4
2020-04-25,2
2020-04-26,3
2020-04-27,5
2020-04-28,7
2020-04-29,6
2020-04-30,1
2020-05-01,3
2020-05-02,4
2020-05-04,7
2020-05-05,3
2020-05-06,1
2020-05-07,4
2020-05-08,6
2020-05-09,4
2020-05-10,1
2020-05-11,3
2020-05-12,7
2020-05-13,8
2020-05-14,6
2020-05-15,12
2020-05-16,3
2020-05-17,5
2020-05-18,10
2020-05-19,6
2020-05-20,3
2020-05-21,7
2020-05-22,11
2020-05-23,5
2020-05-24,5
2020-05-25,7
2020-05-26,6
2020-05-27,12
2020-05-28,6
2020-05-29,5
2020-05-30,3
2020-05-31,6
2020-06-01,21
2020-06-02,12
2020-06-03,4
2020-06-04,10
2020-06-05,7
