"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-28,2
1,1,1,2020-05-29,1
2,2,2,2020-05-30,2
1,1,1,2020-05-31,1
0,0,0,2020-06-01,NA
0,0,0,2020-06-02,NA
1,1,1,2020-06-03,1
1,1,1,2020-06-04,1
6,6,6,2020-06-05,6
1,1,1,2020-06-06,1
1,1,1,2020-06-07,1
4,4,4,2020-06-08,4
1,1,1,2020-06-09,1
6,6,6,2020-06-10,6
0,0,0,2020-06-11,NA
0,0,0,2020-06-12,NA
5,5,5,2020-06-13,5
3,3,4,2020-06-14,3
3,3,4,2020-06-15,3
2,2,3,2020-06-16,2
3,3,4,2020-06-17,3
3,3,4,2020-06-18,3
3,3,4,2020-06-19,3
2,2,3,2020-06-20,2
3,3,4,2020-06-21,3
2,2,4,2020-06-22,2
3,3,5,2020-06-23,3
3,3,5,2020-06-24,3
2,2,4,2020-06-25,2
0,0,2,2020-06-26,NA
2,2,4,2020-06-27,2
1,1,3,2020-06-28,1
3,3,5,2020-06-29,3
2,2,5,2020-06-30,2
2,2,5,2020-07-01,2
4,3,6,2020-07-02,3
4,3,7,2020-07-03,3
2,1,5,2020-07-04,1
4,2,7,2020-07-05,2
3,1,8,2020-07-06,1
