"dt_notific","n.notific"
2020-03-24,1
2020-03-25,1
2020-03-31,3
2020-04-01,1
2020-04-07,1
2020-04-17,1
2020-04-22,1
2020-04-29,1
2020-05-02,1
2020-05-03,1
2020-05-07,1
2020-05-14,1
2020-05-15,1
2020-05-19,2
2020-05-20,1
2020-05-21,1
2020-05-26,1
2020-05-27,1
2020-05-30,1
2020-05-31,1
2020-06-01,1
2020-06-04,1
2020-06-05,1
2020-06-08,3
2020-06-09,1
2020-06-11,1
2020-06-12,3
2020-06-15,1
2020-06-16,3
2020-06-18,3
2020-06-20,1
2020-06-22,4
2020-06-23,1
2020-06-26,2
2020-06-29,1
2020-07-02,3
2020-07-07,1
