"estimate","lower","upper","onset_date","n.reported"
12,12,12,2020-05-15,12
11,11,14,2020-05-16,11
9,9,13,2020-05-17,9
10,10,14,2020-05-18,10
12,12,16,2020-05-19,12
12,12,16,2020-05-20,12
13,13,17,2020-05-21,13
13,13,17,2020-05-22,13
13,13,17,2020-05-23,13
10,10,15,2020-05-24,10
15,15,20,2020-05-25,15
19,18,23,2020-05-26,18
16,15,20,2020-05-27,15
20,19,25,2020-05-28,19
16,15,21,2020-05-29,15
18,17,23,2020-05-30,17
20,19,26,2020-05-31,19
34,33,41,2020-06-01,33
25,24,32,2020-06-02,24
25,24,32,2020-06-03,24
21,19,27,2020-06-04,19
32,30,39,2020-06-05,30
29,27,37,2020-06-06,27
26,23,33,2020-06-07,23
29,25,36,2020-06-08,25
23,20,31,2020-06-09,19
32,27,40,2020-06-10,26
38,33,47,2020-06-11,31
29,23,38,2020-06-12,21
34,28,44,2020-06-13,24
25,18,35.0249999999996,2020-06-14,13
34,26,45,2020-06-15,18
32,23,45,2020-06-16,13
28,18,42,2020-06-17,6
35,24,51,2020-06-18,10
30,18,49,2020-06-19,2
33,19,54,2020-06-20,3
32,17,56,2020-06-21,1
32,16,60,2020-06-22,NA
32,15,62,2020-06-23,NA
