"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-16,4
6,6,6,2020-05-17,6
6,6,7,2020-05-18,6
2,2,3,2020-05-19,2
8,8,10,2020-05-20,8
4,4,6,2020-05-21,4
4,4,6,2020-05-22,4
4,4,6,2020-05-23,4
5,5,7,2020-05-24,5
9,9,11,2020-05-25,9
2,2,4,2020-05-26,2
6,6,8,2020-05-27,6
3,3,5,2020-05-28,3
1,1,3,2020-05-29,1
2,2,4,2020-05-30,2
3,3,6,2020-05-31,3
4,4,7,2020-06-01,4
4,3,7,2020-06-02,3
1,0,4,2020-06-03,NA
2,1,5,2020-06-04,1
3,2,7,2020-06-05,2
3,1,6,2020-06-06,1
4,2,8,2020-06-07,2
3,1,7,2020-06-08,1
2,0,6,2020-06-09,NA
3,1,8,2020-06-10,1
2,0,7,2020-06-11,NA
4,1,8,2020-06-12,1
3,0,7,2020-06-13,NA
3,0,7,2020-06-14,NA
4,1,9,2020-06-15,1
3,0,8,2020-06-16,NA
3,0,8,2020-06-17,NA
3,0,8,2020-06-18,NA
3,0,8,2020-06-19,NA
3,0,8,2020-06-20,NA
3,0,8,2020-06-21,NA
3,0,8.02499999999964,2020-06-22,NA
3,0,9,2020-06-23,NA
3,0,9,2020-06-24,NA
