"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-06,1
1,1,1,2020-05-07,1
2,2,2,2020-05-08,2
0,0,0,2020-05-09,NA
4,4,4,2020-05-10,4
1,1,1,2020-05-11,1
1,1,3,2020-05-12,1
3,2,6,2020-05-13,2
7,5,13,2020-05-14,5
7,5,14,2020-05-15,5
8,5,17,2020-05-16,5
4,1,12,2020-05-17,1
8,3,20,2020-05-18,3
18,8,37,2020-05-19,6
24,10,53,2020-05-20,5
44,20,94.0249999999996,2020-05-21,10
27,10,63,2020-05-22,3
35,14.9750000000002,79.0249999999996,2020-05-23,6
32,10,81,2020-05-24,2
66,27,155,2020-05-25,8
55,19,132,2020-05-26,2
121,49,279,2020-05-27,11
75,27,187,2020-05-28,3
82,28,207,2020-05-29,2
140,53,338,2020-05-30,5
186,72,446,2020-05-31,4
316,127,759,2020-06-01,8
280,110,695,2020-06-02,4
297,117,732,2020-06-03,5
206,66,554.025,2020-06-04,1
234,75,627,2020-06-05,1
363,130.975,956.025,2020-06-06,2
722.5,258,2031,2020-06-07,5
810,271,2546,2020-06-08,5
421,118,1439,2020-06-09,NA
317,65,1134,2020-06-10,NA
294,53,1206.025,2020-06-11,1
232,28,1070.075,2020-06-12,NA
212,17,1139.025,2020-06-13,NA
210,13,1514,2020-06-14,NA
