"dt_notific","n.notific"
2020-03-17,1
2020-03-18,1
2020-03-19,1
2020-03-24,2
2020-03-26,3
2020-03-30,2
2020-04-01,1
2020-04-03,3
2020-04-05,1
2020-04-06,1
2020-04-07,2
2020-04-08,2
2020-04-12,2
2020-04-13,7
2020-04-15,1
2020-04-16,2
2020-04-17,3
2020-04-18,1
2020-04-19,2
2020-04-20,3
2020-04-21,1
2020-04-23,3
2020-04-25,3
2020-04-26,1
2020-04-28,2
2020-04-30,6
2020-05-01,4
2020-05-02,1
2020-05-03,1
2020-05-04,9
2020-05-05,1
2020-05-06,1
2020-05-07,2
2020-05-08,3
2020-05-09,1
2020-05-10,2
2020-05-11,1
2020-05-12,4
2020-05-13,1
2020-05-14,11
2020-05-15,4
2020-05-16,2
2020-05-17,1
2020-05-18,11
2020-05-19,7
2020-05-20,2
2020-05-21,5
2020-05-22,4
2020-05-23,5
2020-05-24,1
2020-05-25,6
2020-05-26,5
2020-05-27,7
2020-05-28,10
2020-05-29,5
2020-05-30,3
2020-05-31,4
2020-06-01,10
2020-06-02,5
2020-06-03,8
2020-06-04,6
2020-06-05,2
2020-06-06,3
2020-06-08,5
2020-06-09,15
2020-06-10,16
2020-06-11,6
2020-06-12,10
2020-06-13,1
2020-06-14,6
2020-06-15,5
2020-06-16,4
2020-06-17,8
2020-06-18,3
2020-06-19,6
2020-06-20,4
2020-06-21,4
2020-06-22,2
2020-06-23,9
2020-06-24,10
2020-06-25,5
2020-06-26,4
2020-06-27,5
2020-06-28,3
2020-06-29,15
2020-06-30,12
2020-07-01,8
2020-07-02,6
2020-07-03,11
2020-07-04,10
2020-07-05,7
2020-07-06,14
2020-07-07,5
2020-07-08,10
2020-07-09,4
2020-07-10,9
2020-07-11,4
2020-07-12,8
2020-07-13,8
2020-07-14,5
