"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-06,1
1,1,1,2020-05-07,1
2,2,2,2020-05-08,2
0,0,0,2020-05-09,NA
4,4,4,2020-05-10,4
1,1,1,2020-05-11,1
1,1,2,2020-05-12,1
3,2,6,2020-05-13,2
7,5,12,2020-05-14,5
7,5,14,2020-05-15,5
8,5,16,2020-05-16,5
4,1,11,2020-05-17,1
8,3,19,2020-05-18,3
16,8,35,2020-05-19,6
21,9,48,2020-05-20,5
37,18,84,2020-05-21,9
23,8,55,2020-05-22,3
32,14,70,2020-05-23,6
27,9,70,2020-05-24,2
60,26,139,2020-05-25,8
45,16,115,2020-05-26,2
97,44,229,2020-05-27,10
53,18,131.025,2020-05-28,2
65,23,164,2020-05-29,2
119,49,296,2020-05-30,5
151,62,379,2020-05-31,4
254,109,639,2020-06-01,8
213,83,542,2020-06-02,4
207,78,553.025,2020-06-03,5
99,23,305,2020-06-04,NA
93,19,308,2020-06-05,NA
135,31,445,2020-06-06,NA
353,96,1383,2020-06-07,4
414,99,1797.125,2020-06-08,4
188,33,968.025,2020-06-09,NA
119,14,669.025,2020-06-10,NA
90,7,574.049999999999,2020-06-11,NA
77,4,547,2020-06-12,NA
72,3,630.025,2020-06-13,NA
73,2,806.049999999999,2020-06-14,NA
