"dt_notific","n.notific"
2020-03-30,1
2020-04-05,1
2020-04-07,1
2020-04-08,1
2020-04-12,1
2020-04-13,4
2020-04-15,1
2020-04-19,1
2020-04-20,1
2020-04-21,1
2020-04-23,2
2020-04-25,3
2020-04-26,1
2020-04-28,1
2020-04-30,6
2020-05-01,4
2020-05-02,1
2020-05-03,1
2020-05-04,7
2020-05-05,1
2020-05-06,1
2020-05-07,1
2020-05-08,2
2020-05-09,1
2020-05-10,2
2020-05-11,1
2020-05-12,4
2020-05-13,1
2020-05-14,10
2020-05-15,3
2020-05-16,2
2020-05-17,1
2020-05-18,11
2020-05-19,7
2020-05-20,2
2020-05-21,5
2020-05-22,4
2020-05-23,5
2020-05-24,1
2020-05-25,6
2020-05-26,3
2020-05-27,6
2020-05-28,8
2020-05-29,4
2020-05-30,3
2020-05-31,4
2020-06-01,9
2020-06-02,3
2020-06-03,7
2020-06-04,3
2020-06-05,1
2020-06-08,2
2020-06-09,7
2020-06-10,10
2020-06-11,2
2020-06-12,4
2020-06-14,1
2020-06-15,2
2020-06-16,2
2020-06-17,2
2020-06-19,2
2020-06-20,1
2020-06-22,1
2020-06-23,1
2020-06-26,1
2020-06-29,4
2020-07-04,2
