"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-16,2
5,5,5,2020-05-17,5
1,1,4,2020-05-18,1
1,1,4,2020-05-19,1
3,3,6,2020-05-20,3
5,4,8,2020-05-21,4
9,8,13,2020-05-22,8
2,1,6,2020-05-23,1
4,3,8,2020-05-24,3
3,2,7,2020-05-25,2
3,2,7,2020-05-26,2
4,3,8,2020-05-27,3
4,2,7,2020-05-28,2
4,2,8,2020-05-29,2
4,2,7,2020-05-30,2
3,1,7,2020-05-31,1
4,2,8,2020-06-01,2
2,0,6,2020-06-02,NA
2,0,6,2020-06-03,NA
3,1,7,2020-06-04,1
3,1,8,2020-06-05,1
5,3,10,2020-06-06,3
2,0,7,2020-06-07,NA
6,3,11,2020-06-08,3
4,1,9,2020-06-09,1
5,2,10,2020-06-10,2
5,2,11,2020-06-11,2
3,0,9,2020-06-12,NA
4,1,11,2020-06-13,1
5,2,13,2020-06-14,2
6,2,14,2020-06-15,2
5,1,13,2020-06-16,1
4,0,13,2020-06-17,NA
5,2,15,2020-06-18,1
5,1,15,2020-06-19,NA
8,4,20,2020-06-20,3
5,1,16,2020-06-21,NA
5,1,16,2020-06-22,NA
5,1,17,2020-06-23,NA
5,1,17,2020-06-24,NA
