"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-10,2
2,2,4,2020-05-11,2
7,7,10,2020-05-12,7
6,6,10,2020-05-13,6
9,8,13,2020-05-14,8
4,3,8,2020-05-15,3
6,5,11,2020-05-16,5
6,4,12,2020-05-17,4
8,5,14,2020-05-18,5
5,2,12,2020-05-19,2
15,11,25,2020-05-20,10
8,4,16,2020-05-21,4
9,5,17,2020-05-22,5
5,2,11,2020-05-23,2
5,2,11,2020-05-24,2
5,2,10,2020-05-25,2
3,1,9,2020-05-26,1
4,2,10,2020-05-27,2
3,1,8,2020-05-28,1
4,2,9,2020-05-29,2
3,1,8,2020-05-30,1
1,0,6,2020-05-31,NA
3,2,8,2020-06-01,2
1,0,5,2020-06-02,NA
1,0,4,2020-06-03,NA
1,0,4,2020-06-04,NA
1,0,4,2020-06-05,NA
0,0,4,2020-06-06,NA
0,0,4,2020-06-07,NA
0,0,4,2020-06-08,NA
0,0,4,2020-06-09,NA
0,0,4,2020-06-10,NA
0,0,4,2020-06-11,NA
0,0,4,2020-06-12,NA
0,0,4,2020-06-13,NA
0,0,4,2020-06-14,NA
0,0,5,2020-06-15,NA
0,0,6,2020-06-16,NA
0,0,6,2020-06-17,NA
0,0,7,2020-06-18,NA
