"dt_sin_pri","n.casos"
2020-03-11,1
2020-04-19,1
2020-04-20,1
2020-04-21,2
2020-04-22,2
2020-04-23,2
2020-04-24,3
2020-04-25,2
2020-04-26,3
2020-04-27,7
2020-04-28,4
2020-04-29,3
2020-04-30,3
2020-05-01,6
2020-05-02,5
2020-05-03,4
2020-05-04,2
2020-05-05,3
2020-05-06,3
2020-05-07,3
2020-05-08,3
2020-05-09,3
2020-05-10,4
2020-05-11,5
2020-05-12,5
2020-05-13,7
2020-05-14,1
2020-05-15,6
2020-05-16,3
2020-05-17,3
2020-05-18,2
2020-05-19,6
2020-05-20,6
2020-05-21,4
2020-05-22,5
2020-05-23,4
2020-05-24,7
2020-05-25,5
2020-05-26,4
2020-05-27,5
2020-05-28,1
2020-05-29,7
2020-05-30,12
2020-05-31,7
2020-06-01,9
2020-06-02,6
2020-06-03,9
2020-06-04,6
2020-06-05,8
2020-06-06,3
2020-06-07,5
2020-06-08,5
2020-06-09,9
2020-06-10,5
2020-06-11,5
2020-06-12,2
2020-06-13,3
2020-06-14,2
