"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-30,3
0,0,0,2020-05-31,NA
0,0,0,2020-06-01,NA
2,2,2,2020-06-02,2
0,0,0,2020-06-03,NA
0,0,0,2020-06-04,NA
3,3,3,2020-06-05,3
3,3,3,2020-06-06,3
0,0,0,2020-06-07,NA
1,1,1,2020-06-08,1
2,2,2,2020-06-09,2
0,0,0,2020-06-10,NA
0,0,0,2020-06-11,NA
0,0,0,2020-06-12,NA
0,0,0,2020-06-13,NA
1,1,1,2020-06-14,1
0,0,0,2020-06-15,NA
1,1,1,2020-06-16,1
1,1,1,2020-06-17,1
1,1,2,2020-06-18,1
0,0,1,2020-06-19,NA
1,1,2,2020-06-20,1
1,1,2,2020-06-21,1
0,0,1,2020-06-22,NA
1,1,2,2020-06-23,1
1,1,2,2020-06-24,1
0,0,1,2020-06-25,NA
1,1,2,2020-06-26,1
0,0,1,2020-06-27,NA
1,1,3,2020-06-28,1
1,1,3,2020-06-29,1
0,0,2,2020-06-30,NA
0,0,2,2020-07-01,NA
1,1,3,2020-07-02,1
0,0,2,2020-07-03,NA
1,1,4,2020-07-04,1
1,0,3,2020-07-05,NA
3,2,6,2020-07-06,2
2,1,7,2020-07-07,1
2,1,9,2020-07-08,1
