"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-21,NA
1,1,1,2020-05-22,2
0,0,0,2020-05-23,1
2,2,3,2020-05-24,NA
0,0,1,2020-05-25,2
0,0,1,2020-05-26,NA
1,1,3,2020-05-27,NA
2,2,4,2020-05-28,1
5,5,8,2020-05-29,2
5,5,8,2020-05-30,5
1,1,4,2020-05-31,5
1,1,4,2020-06-01,1
3,3,6,2020-06-02,1
4,4,7,2020-06-03,3
3,3,6,2020-06-04,4
0,0,3,2020-06-05,3
3,3,6,2020-06-06,NA
3,3,7,2020-06-07,3
4,3,7,2020-06-08,3
5,4,8,2020-06-09,3
3,2,6,2020-06-10,4
11,10,16,2020-06-11,2
2,1,6,2020-06-12,10
7,6,11,2020-06-13,1
2,1,6,2020-06-14,6
5,4,9,2020-06-15,1
4,3,8,2020-06-16,4
3,2,7,2020-06-17,3
3,2,8,2020-06-18,2
4,2,8,2020-06-19,2
4,2,9,2020-06-20,2
3,1,7,2020-06-21,2
2,0,7,2020-06-22,1
2,0,7,2020-06-23,NA
2,0,7,2020-06-24,NA
2,0,8,2020-06-25,NA
2,0,9,2020-06-26,NA
2,0,9,2020-06-27,NA
2,0,10,2020-06-28,NA
2,0,10,2020-06-29,NA
