"dt_evoluca","n.casos"
2020-04-09,1
2020-04-10,1
2020-04-17,1
2020-04-21,2
2020-04-22,1
2020-04-23,1
2020-04-24,4
2020-04-25,1
2020-04-26,1
2020-04-28,6
2020-04-29,5
2020-04-30,1
2020-05-01,5
2020-05-02,5
2020-05-03,4
2020-05-04,6
2020-05-05,6
2020-05-06,1
2020-05-07,3
2020-05-08,8
2020-05-09,9
2020-05-10,5
2020-05-11,3
2020-05-12,5
2020-05-13,1
2020-05-14,2
2020-05-15,5
2020-05-16,3
2020-05-17,4
2020-05-18,4
2020-05-19,1
2020-05-21,2
2020-05-22,2
2020-05-24,4
2020-05-25,1
2020-05-26,2
2020-05-28,1
2020-06-09,1
2020-06-11,1
