"estimate","lower","upper","onset_date","n.reported"
16,16,16,2020-05-17,16
23,23,23,2020-05-18,23
21,21,21,2020-05-19,21
18,18,18,2020-05-20,18
21,21,21,2020-05-21,21
32,32,32,2020-05-22,32
16,16,16,2020-05-23,16
27,27,27,2020-05-24,27
20,20,20,2020-05-25,20
24,24,24,2020-05-26,24
26,26,27,2020-05-27,26
22,22,24,2020-05-28,22
25,25,28,2020-05-29,25
16,15,20,2020-05-30,15
39,37,44,2020-05-31,37
29,26,33,2020-06-01,26
22,18,27,2020-06-02,18
52,47,59,2020-06-03,45
34,29,41,2020-06-04,27
20,16,27,2020-06-05,14
28,23,35,2020-06-06,21
23,18,30,2020-06-07,16
15,10,22,2020-06-08,8
20,15,27,2020-06-09,12
17,11,25,2020-06-10,8
29,22,38,2020-06-11,17
29,22,39,2020-06-12,16
25,17,35,2020-06-13,11
26,18,37,2020-06-14,11
35,26,48,2020-06-15,17
38,28,51,2020-06-16,18
38,28,52,2020-06-17,17
37,27,51,2020-06-18,16
28,18,41,2020-06-19,8
38,28,53,2020-06-20,16
33,22,47,2020-06-21,11
28,17,42,2020-06-22,7
21,10,36,2020-06-23,1
23,10,41,2020-06-24,1
23,8,44,2020-06-25,NA
