"estimate","lower","upper","onset_date","n.reported"
33,33,33,2020-06-04,33
38,36,45,2020-06-05,36
38,35,46,2020-06-06,35
36,33,44,2020-06-07,33
50,46,58,2020-06-08,46
42,38,51,2020-06-09,37
40,36,50,2020-06-10,35
41,36,51,2020-06-11,35
44,39,55,2020-06-12,37
43,38,55,2020-06-13,36
41,35,52,2020-06-14,33
61,55,74,2020-06-15,52
41,35,54,2020-06-16,32
53,46,66,2020-06-17,43
49,42,61,2020-06-18,38
46,39,59,2020-06-19,35
37,30,49,2020-06-20,26
43,35,55,2020-06-21,30
46,38,58,2020-06-22,32
39,31,51,2020-06-23,24
45,37,59,2020-06-24,29
51,42,64,2020-06-25,33
48,39,62,2020-06-26,30
40,31,53,2020-06-27,22
33,24,46,2020-06-28,15
30,21,42,2020-06-29,11
38,29,51,2020-06-30,18
35,24,48,2020-07-01,13
38,28,53,2020-07-02,15
35,23,50,2020-07-03,10
31,19,46,2020-07-04,5
37,24,54,2020-07-05,7
45,31,64,2020-07-06,11
40,25,60,2020-07-07,4
39,24,62,2020-07-08,1
44,26,72,2020-07-09,1
51,30,96,2020-07-10,3
59,35,131,2020-07-11,6
60,34,156,2020-07-12,4
58,31,165,2020-07-13,1
