"estimate","lower","upper","onset_date","n.reported"
45,45,45,2020-05-06,45
31,31,32,2020-05-07,31
25,25,26,2020-05-08,25
34,34,36,2020-05-09,34
38,37,42,2020-05-10,37
30,28,35,2020-05-11,28
32,29,37,2020-05-12,29
33,29,38,2020-05-13,28
26,22,32,2020-05-14,21
30,26,36,2020-05-15,24
26,21,33,2020-05-16,19
17,12,24,2020-05-17,10
33,28,41,2020-05-18,24
23,17,31,2020-05-19,12
38,32,47,2020-05-20,26
29,22,37,2020-05-21,15
29,21,38,2020-05-22,14
32,24,41,2020-05-23,16
22,14,32,2020-05-24,6
33,25,44,2020-05-25,16
28,20,39,2020-05-26,10
29,20,40,2020-05-27,10
25,15,36,2020-05-28,5
25,16,37,2020-05-29,5
29,19,41,2020-05-30,8
26,16,38,2020-05-31,4
29,18,42,2020-06-01,6
27,16,41,2020-06-02,4
26,15,40,2020-06-03,3
28,16,43,2020-06-04,4
27,15,42,2020-06-05,3
27,15,43,2020-06-06,3
25,13,42,2020-06-07,1
25,11,41,2020-06-08,NA
25,11,42,2020-06-09,NA
25,10,43,2020-06-10,NA
25,10,45,2020-06-11,NA
25,10,47,2020-06-12,NA
26,10,47,2020-06-13,NA
26,10,48,2020-06-14,NA
