"estimate","lower","upper","onset_date","n.reported"
29,29,29,2020-05-26,29
30,30,32,2020-05-27,30
25,25,27,2020-05-28,25
18,18,20,2020-05-29,18
34,34,37,2020-05-30,34
20,20,23,2020-05-31,20
39,39,42,2020-06-01,39
21,21,24,2020-06-02,21
25,24,27,2020-06-03,24
22,21,25,2020-06-04,21
29,28,33,2020-06-05,28
31,29,35,2020-06-06,29
27,25,32,2020-06-07,25
38,35,42,2020-06-08,35
24,21,28,2020-06-09,21
28,25,33,2020-06-10,25
29,26,34,2020-06-11,25
34,30,40,2020-06-12,29
35,31,41,2020-06-13,29
49,44,56,2020-06-14,42
35,30,42,2020-06-15,27
37,31,44,2020-06-16,28
38,33,46,2020-06-17,29
41,36,49,2020-06-18,31
31,25,39,2020-06-19,20
41,34,50,2020-06-20,28
24,16,33,2020-06-21,9
33,25,43,2020-06-22,16
36,27,47,2020-06-23,16
31,22,43,2020-06-24,9
39,29,53,2020-06-25,13
35,23,50,2020-06-26,6
38,26,54,2020-06-27,7
36,23,53,2020-06-28,3
34,20,52,2020-06-29,NA
37,22,55,2020-06-30,2
35,20,54,2020-07-01,NA
35,20,56,2020-07-02,NA
36,19,58,2020-07-03,NA
36,19,58,2020-07-04,NA
